COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG3004	0.0012	0.0061	0.0068	0.0225	0.0288	0.0034	0.0055	0.0024	0.0035	0.0028	0.0051
COG3005	0.9979	0.9969	0.0051	0.9999	0.0001	0.9970	0.0037	0.9957	0.0051	0.9920	0.0099
COG3006	0.0000	0.0183	0.0245	0.1047	0.0606	0.0230	0.0250	0.0136	0.0135	0.0111	0.0118
COG3007	0.0000	0.4010	0.1615	0.5761	0.2362	0.4159	0.1720	0.4561	0.1382	0.3143	0.1107
COG3008	0.0000	0.0012	0.0012	0.0039	0.0046	0.0010	0.0008	0.0007	0.0005	0.0008	0.0007
COG3009	0.0000	0.0078	0.0061	0.0314	0.0301	0.0144	0.0094	0.0055	0.0030	0.0054	0.0030
COG3010	0.6934	0.3487	0.2847	0.6392	0.2547	0.5001	0.2495	0.3622	0.2505	0.3919	0.2580
COG3011	0.9716	0.0192	0.0284	0.0273	0.0262	0.0747	0.1830	0.0423	0.0790	0.0536	0.0949
COG3012	1.0000	0.9013	0.1575	0.9898	0.0124	0.9571	0.0614	0.8966	0.1462	0.8534	0.1835
COG3013	0.0000	0.0159	0.0117	0.0630	0.0263	0.0233	0.0215	0.0158	0.0129	0.0125	0.0116
COG3014	0.1221	0.1346	0.0799	0.6460	0.3288	0.3169	0.2252	0.4174	0.2694	0.3478	0.2294
COG3015	0.0000	0.0036	0.0083	0.0034	0.0072	0.0031	0.0077	0.0025	0.0063	0.0029	0.0067
COG3016	0.1015	0.4690	0.2263	0.8488	0.1120	0.6427	0.1813	0.5173	0.2076	0.5839	0.1993
COG3017	0.0000	0.0025	0.0075	0.0073	0.0229	0.0023	0.0070	0.0018	0.0052	0.0017	0.0051
COG3018	0.8479	0.9869	0.0100	0.9918	0.0077	0.9748	0.0172	0.9719	0.0225	0.9844	0.0125
COG3019	0.0000	0.0040	0.0094	0.0121	0.0321	0.0056	0.0122	0.0022	0.0048	0.0029	0.0058
COG3021	0.0707	0.0459	0.0651	0.4159	0.1787	0.1163	0.1271	0.1231	0.1454	0.0068	0.0101
COG3022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000
COG3023	0.6712	0.1280	0.3006	0.2617	0.3091	0.1246	0.2999	0.1279	0.2967	0.1231	0.3005
COG3024	0.0010	0.0601	0.1013	0.1157	0.2213	0.0095	0.0194	0.0091	0.0193	0.0104	0.0200
COG3025	0.0000	0.0100	0.0208	0.0251	0.0515	0.0214	0.0435	0.0144	0.0305	0.0081	0.0195
COG3026	0.0012	0.4051	0.2183	0.5673	0.2921	0.2822	0.1783	0.1960	0.1033	0.2056	0.1087
COG3027	0.8772	0.4389	0.3486	0.2607	0.3249	0.4959	0.3063	0.3862	0.3006	0.3596	0.3309
COG3028	0.0000	0.0128	0.0310	0.0122	0.0228	0.0077	0.0183	0.0074	0.0177	0.0099	0.0241
COG3029	0.0000	0.0043	0.0041	0.0469	0.0515	0.0059	0.0054	0.0036	0.0037	0.0031	0.0030
COG3030	0.0298	0.3215	0.3192	0.7417	0.1403	0.5502	0.2544	0.1962	0.2815	0.2283	0.2867
COG3031	0.8501	0.7037	0.1574	0.9006	0.0891	0.4804	0.2468	0.5561	0.2029	0.5552	0.1965
COG3033	0.7878	0.7550	0.2003	0.9927	0.0083	0.9240	0.0924	0.8741	0.1163	0.8536	0.1224
COG3034	0.4238	0.3408	0.2650	0.5909	0.2090	0.5693	0.2042	0.3532	0.2382	0.4279	0.2314
COG3036	0.0000	0.0003	0.0005	0.0017	0.0027	0.0006	0.0010	0.0004	0.0007	0.0004	0.0007
COG3037	0.0014	0.0591	0.0777	0.7258	0.2379	0.0408	0.0284	0.0132	0.0135	0.0082	0.0062
COG3038	0.0000	0.0008	0.0019	0.0012	0.0024	0.0013	0.0032	0.0008	0.0021	0.0011	0.0026
COG3039	0.9996	0.8910	0.0847	0.9920	0.0135	0.9516	0.0570	0.9346	0.0566	0.8991	0.0639
COG3040	0.0000	0.0291	0.0283	0.0415	0.0596	0.0211	0.0204	0.0140	0.0108	0.0213	0.0142
COG3041	0.9994	0.6639	0.1115	0.6665	0.2253	0.5302	0.1154	0.6851	0.0931	0.6765	0.0993
COG3042	0.0000	0.0356	0.0432	0.1309	0.1589	0.0380	0.0478	0.0182	0.0242	0.0212	0.0277
COG3043	0.0011	0.1139	0.1284	0.2156	0.2372	0.0329	0.0499	0.0225	0.0344	0.0277	0.0441
COG3044	0.0036	0.7800	0.1637	0.9662	0.0500	0.6283	0.1902	0.4108	0.1489	0.3819	0.1453
COG3045	0.0000	0.0033	0.0060	0.0108	0.0223	0.0049	0.0080	0.0025	0.0046	0.0027	0.0046
COG3046	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0003	0.0002	0.0004	0.0002	0.0003
COG3047	0.0020	0.0145	0.0330	0.0399	0.0841	0.0037	0.0067	0.0024	0.0044	0.0035	0.0065
COG3048	0.0000	0.0026	0.0018	0.0109	0.0129	0.0046	0.0041	0.0024	0.0020	0.0025	0.0017
COG3049	0.0041	0.0813	0.1066	0.2134	0.1165	0.0376	0.0306	0.0212	0.0246	0.0213	0.0249
COG3050	0.0000	0.0002	0.0005	0.0003	0.0007	0.0002	0.0005	0.0002	0.0006	0.0002	0.0005
COG3051	0.0013	0.1809	0.2624	0.7405	0.1837	0.1019	0.2005	0.0750	0.1650	0.0801	0.1500
COG3052	0.0000	0.0069	0.0183	0.0967	0.1087	0.0276	0.0814	0.0101	0.0281	0.0055	0.0137
COG3053	0.0000	0.0125	0.0275	0.1378	0.1241	0.0204	0.0540	0.0122	0.0256	0.0087	0.0126
COG3054	0.0000	0.1153	0.0398	0.3722	0.1582	0.1055	0.0421	0.0488	0.0168	0.0597	0.0177
COG3055	1.0000	0.8500	0.1265	0.9916	0.0117	0.8709	0.1152	0.8302	0.1404	0.7703	0.1626
COG3056	0.0000	0.0172	0.0245	0.0401	0.0544	0.0196	0.0253	0.0129	0.0162	0.0123	0.0155
COG3057	0.0000	0.0037	0.0055	0.0135	0.0137	0.0075	0.0134	0.0065	0.0118	0.0061	0.0116
COG3058	0.0065	0.5059	0.2340	0.6303	0.2282	0.2655	0.2263	0.2648	0.2609	0.2309	0.2646
COG3059	0.0000	0.0018	0.0010	0.0112	0.0107	0.0019	0.0011	0.0010	0.0006	0.0011	0.0007
COG3060	0.0000	0.0006	0.0014	0.0020	0.0038	0.0006	0.0014	0.0006	0.0014	0.0006	0.0014
COG3061	0.0000	0.0001	0.0001	0.0005	0.0007	0.0001	0.0001	0.0001	0.0001	0.0000	0.0000
COG3062	0.0000	0.0269	0.0487	0.0244	0.0381	0.0153	0.0264	0.0151	0.0271	0.0184	0.0319
COG3063	1.0000	0.6614	0.1933	0.9639	0.0338	0.7621	0.1650	0.6916	0.1538	0.6583	0.1747
COG3064	0.9999	0.6340	0.2144	0.9474	0.0715	0.7436	0.2118	0.6418	0.2396	0.6372	0.2258
COG3065	0.0000	0.0459	0.0520	0.0385	0.0639	0.0286	0.0400	0.0266	0.0279	0.0198	0.0217
COG3066	0.0000	0.0012	0.0026	0.0009	0.0015	0.0005	0.0011	0.0010	0.0023	0.0011	0.0024
COG3067	0.0000	0.0097	0.0161	0.0188	0.0260	0.0083	0.0151	0.0072	0.0120	0.0077	0.0136
COG3068	0.0000	0.0154	0.0276	0.0678	0.0573	0.0243	0.0447	0.0149	0.0276	0.0148	0.0267
COG3069	0.0000	0.0286	0.0510	0.1572	0.1027	0.0737	0.1626	0.0401	0.0908	0.0260	0.0568
COG3070	0.0022	0.0163	0.0441	0.0876	0.2504	0.0171	0.0529	0.0048	0.0140	0.0039	0.0114
COG3071	0.7956	0.4897	0.2413	0.5380	0.2551	0.5146	0.2542	0.4745	0.2413	0.4719	0.2474
COG3072	0.0036	0.1430	0.2514	0.2019	0.3656	0.0431	0.0821	0.0373	0.0730	0.0442	0.0912
COG3073	0.0000	0.0002	0.0004	0.0004	0.0010	0.0002	0.0005	0.0002	0.0003	0.0001	0.0003
COG3074	0.0013	0.2124	0.2085	0.6169	0.2213	0.0915	0.0766	0.0661	0.0668	0.0694	0.0706
COG3075	0.0000	0.0728	0.0592	0.2558	0.2322	0.0966	0.0791	0.0656	0.0424	0.0560	0.0388
COG3076	0.0000	0.0022	0.0040	0.0061	0.0109	0.0029	0.0048	0.0017	0.0029	0.0019	0.0034
COG3077	0.2468	0.0845	0.0667	0.1543	0.0867	0.0816	0.0306	0.1681	0.0930	0.2066	0.1403
COG3078	0.0000	0.0391	0.0668	0.1359	0.1741	0.0523	0.0848	0.0343	0.0590	0.0347	0.0638
COG3079	0.0000	0.0001	0.0002	0.0002	0.0004	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG3080	0.0000	0.0054	0.0044	0.0611	0.0532	0.0075	0.0055	0.0049	0.0043	0.0039	0.0032
COG3081	0.0000	0.0047	0.0098	0.0044	0.0080	0.0062	0.0128	0.0044	0.0089	0.0046	0.0099
COG3082	0.0000	0.0003	0.0004	0.0021	0.0041	0.0004	0.0006	0.0003	0.0005	0.0002	0.0004
COG3083	0.0000	0.0151	0.0191	0.0781	0.1030	0.0143	0.0209	0.0114	0.0146	0.0123	0.0151
COG3084	0.0000	0.0004	0.0008	0.0033	0.0064	0.0005	0.0011	0.0003	0.0006	0.0003	0.0005
COG3085	0.0000	0.0023	0.0036	0.0080	0.0102	0.0030	0.0049	0.0020	0.0031	0.0017	0.0027
COG3086	1.0000	0.9338	0.0578	0.9267	0.0611	0.8784	0.0855	0.9304	0.0619	0.9263	0.0615
COG3087	0.9992	0.2504	0.2822	0.4087	0.3014	0.2213	0.2986	0.2279	0.3009	0.2462	0.3084
COG3088	1.0000	0.3916	0.3441	0.4443	0.3631	0.3557	0.3371	0.3924	0.3385	0.3361	0.3516
COG3089	0.0000	0.0075	0.0091	0.0476	0.0316	0.0084	0.0074	0.0052	0.0041	0.0044	0.0040
COG3090	0.9991	0.8952	0.0801	0.9818	0.0221	0.9406	0.0606	0.9499	0.0304	0.9663	0.0184
COG3091	0.0000	0.0009	0.0020	0.0025	0.0058	0.0012	0.0024	0.0012	0.0024	0.0011	0.0023
COG3092	0.0000	0.0002	0.0002	0.0005	0.0005	0.0002	0.0002	0.0001	0.0001	0.0001	0.0001
COG3093	1.0000	0.7562	0.1640	0.9295	0.1069	0.7668	0.1900	0.7083	0.1998	0.6999	0.1914
COG3094	0.0000	0.0005	0.0012	0.0017	0.0028	0.0005	0.0010	0.0004	0.0008	0.0003	0.0007
COG3095	0.0000	0.0286	0.0343	0.1489	0.0857	0.0359	0.0389	0.0214	0.0212	0.0176	0.0170
COG3096	0.0000	0.0161	0.0311	0.0660	0.0778	0.0226	0.0452	0.0134	0.0258	0.0112	0.0210
COG3097	0.0000	0.0005	0.0010	0.0027	0.0037	0.0007	0.0012	0.0005	0.0009	0.0004	0.0010
COG3098	0.0000	0.0041	0.0067	0.0144	0.0213	0.0056	0.0094	0.0036	0.0060	0.0032	0.0052
COG3099	0.0000	0.0001	0.0002	0.0008	0.0015	0.0002	0.0003	0.0001	0.0002	0.0001	0.0001
COG3100	0.0000	0.0002	0.0003	0.0003	0.0006	0.0002	0.0004	0.0001	0.0003	0.0001	0.0002
COG3101	0.0000	0.0008	0.0015	0.0035	0.0058	0.0009	0.0016	0.0005	0.0010	0.0005	0.0010
COG3102	0.0000	0.0005	0.0007	0.0020	0.0020	0.0005	0.0005	0.0004	0.0005	0.0004	0.0006
COG3103	1.0000	0.7067	0.1747	0.9260	0.0669	0.8239	0.1157	0.7043	0.1810	0.6039	0.2161
COG3104	0.0145	0.0014	0.0033	0.0163	0.0451	0.0131	0.0401	0.0010	0.0027	0.0008	0.0020
COG3105	0.0000	0.0082	0.0146	0.0180	0.0310	0.0098	0.0171	0.0077	0.0130	0.0074	0.0129
COG3106	0.0000	0.0099	0.0165	0.0326	0.0524	0.0128	0.0204	0.0080	0.0133	0.0079	0.0126
COG3107	0.0000	0.0030	0.0062	0.0080	0.0178	0.0022	0.0042	0.0023	0.0049	0.0023	0.0049
COG3108	0.0930	0.1690	0.1546	0.4679	0.1970	0.3447	0.2161	0.3410	0.2279	0.0645	0.0694
COG3109	0.0000	0.0030	0.0055	0.0099	0.0163	0.0042	0.0076	0.0031	0.0056	0.0036	0.0071
COG3110	0.0000	0.0028	0.0048	0.0115	0.0190	0.0032	0.0055	0.0020	0.0034	0.0018	0.0029
COG3111	0.0000	0.0035	0.0057	0.0063	0.0087	0.0029	0.0041	0.0023	0.0031	0.0020	0.0028
COG3112	0.0000	0.0009	0.0020	0.0078	0.0139	0.0014	0.0030	0.0009	0.0020	0.0008	0.0019
COG3113	0.0000	0.0140	0.0281	0.0268	0.0400	0.0153	0.0270	0.0150	0.0280	0.0139	0.0280
COG3114	0.0000	0.0051	0.0075	0.0092	0.0159	0.0054	0.0082	0.0050	0.0072	0.0039	0.0057
COG3115	0.0000	0.0607	0.1820	0.0796	0.2099	0.0632	0.1807	0.0573	0.1661	0.0568	0.1689
COG3116	0.0000	0.0225	0.0295	0.0387	0.0625	0.0142	0.0216	0.0166	0.0203	0.0200	0.0279
COG3117	0.9986	0.4446	0.3093	0.3246	0.2982	0.4068	0.3100	0.4831	0.3059	0.5387	0.2874
COG3118	1.0000	0.9630	0.0349	0.9929	0.0083	0.9465	0.0785	0.9432	0.0619	0.9160	0.0724
COG3119	1.0000	0.9458	0.1177	0.9997	0.0006	0.9616	0.0864	0.9239	0.1401	0.8847	0.1596
COG3120	0.0000	0.0025	0.0037	0.0094	0.0129	0.0031	0.0044	0.0019	0.0026	0.0016	0.0022
COG3121	0.9413	0.6903	0.1622	0.8462	0.1115	0.7831	0.1583	0.7133	0.1604	0.7265	0.1613
COG3122	0.0000	0.0068	0.0116	0.0331	0.0371	0.0107	0.0165	0.0054	0.0075	0.0045	0.0068
COG3123	0.0010	0.2953	0.1375	0.6732	0.1532	0.1995	0.1104	0.0679	0.0436	0.0964	0.0574
COG3124	0.0000	0.0114	0.0206	0.0943	0.0874	0.0183	0.0366	0.0069	0.0121	0.0061	0.0112
COG3125	0.0000	0.0001	0.0001	0.0000	0.0001	0.0003	0.0006	0.0002	0.0003	0.0002	0.0004
COG3126	0.0000	0.0118	0.0185	0.0372	0.0427	0.0193	0.0205	0.0124	0.0151	0.0108	0.0168
COG3127	0.0000	0.0023	0.0052	0.0394	0.0523	0.0112	0.0296	0.0015	0.0037	0.0013	0.0036
COG3128	0.0000	0.0003	0.0006	0.0005	0.0007	0.0004	0.0006	0.0002	0.0003	0.0003	0.0005
COG3129	0.0000	0.0033	0.0094	0.0056	0.0149	0.0033	0.0089	0.0023	0.0065	0.0028	0.0078
COG3130	0.0000	0.0005	0.0012	0.0035	0.0062	0.0008	0.0019	0.0006	0.0015	0.0005	0.0014
COG3131	0.0000	0.0074	0.0132	0.0185	0.0245	0.0127	0.0199	0.0101	0.0175	0.0093	0.0150
COG3132	0.0000	0.0225	0.0347	0.1029	0.0948	0.0442	0.0629	0.0212	0.0406	0.0182	0.0360
COG3133	0.0000	0.0028	0.0055	0.0036	0.0100	0.0029	0.0059	0.0018	0.0031	0.0024	0.0041
COG3134	0.0000	0.0048	0.0090	0.0062	0.0136	0.0079	0.0154	0.0060	0.0117	0.0058	0.0114
COG3135	0.0000	0.0056	0.0083	0.0221	0.0315	0.0236	0.0573	0.0130	0.0287	0.0135	0.0302
COG3136	0.0000	0.0474	0.0829	0.1243	0.1809	0.0631	0.1044	0.0404	0.0653	0.0319	0.0544
COG3137	0.0161	0.0201	0.0206	0.0466	0.0730	0.0213	0.0337	0.0025	0.0030	0.0039	0.0044
COG3138	0.0000	0.0010	0.0017	0.0018	0.0043	0.0007	0.0011	0.0007	0.0011	0.0007	0.0010
COG3139	0.0000	0.0001	0.0002	0.0003	0.0009	0.0002	0.0004	0.0001	0.0003	0.0001	0.0002
COG3140	0.0000	0.0002	0.0003	0.0005	0.0009	0.0002	0.0004	0.0002	0.0003	0.0001	0.0002
COG3141	0.0000	0.0063	0.0095	0.0521	0.0532	0.0123	0.0143	0.0056	0.0072	0.0049	0.0069
COG3142	0.0012	0.0003	0.0006	0.0350	0.1010	0.0011	0.0029	0.0001	0.0002	0.0001	0.0001
COG3143	0.0024	0.0432	0.0656	0.0774	0.1481	0.0136	0.0274	0.0114	0.0208	0.0132	0.0222
COG3144	1.0000	0.4859	0.2025	0.3164	0.2716	0.5333	0.1700	0.5794	0.1513	0.4805	0.2127
COG3145	0.0000	0.0002	0.0005	0.0002	0.0005	0.0002	0.0004	0.0002	0.0003	0.0002	0.0004
COG3146	0.0066	0.2248	0.2159	0.3450	0.3192	0.1333	0.1923	0.1044	0.1478	0.1269	0.1873
COG3147	0.9481	0.0220	0.0510	0.0254	0.0549	0.0199	0.0435	0.0343	0.0707	0.0395	0.0893
COG3148	0.0000	0.0457	0.1096	0.2105	0.1499	0.0317	0.0539	0.0195	0.0322	0.0253	0.0473
COG3149	0.0000	0.0792	0.0785	0.2571	0.1768	0.0418	0.0483	0.0450	0.0461	0.0419	0.0517
COG3150	0.0000	0.0007	0.0020	0.0008	0.0024	0.0006	0.0019	0.0005	0.0013	0.0007	0.0019
COG3151	0.0000	0.0126	0.0299	0.0356	0.0767	0.0173	0.0415	0.0112	0.0259	0.0092	0.0212
COG3152	0.0239	0.0005	0.0011	0.0022	0.0057	0.0032	0.0069	0.0002	0.0002	0.0002	0.0002
COG3153	0.9998	0.2594	0.2667	0.3531	0.2813	0.3691	0.2617	0.3596	0.2561	0.3435	0.2577
COG3154	0.0000	0.0040	0.0069	0.0252	0.0285	0.0087	0.0132	0.0070	0.0123	0.0059	0.0115
COG3155	0.0038	0.1268	0.1186	0.3617	0.2382	0.0390	0.0362	0.0225	0.0209	0.0247	0.0214
COG3156	0.9949	0.9117	0.0716	0.9791	0.0156	0.8102	0.1343	0.9107	0.0698	0.8569	0.1047
COG3157	0.0000	0.0033	0.0039	0.0114	0.0144	0.0040	0.0050	0.0029	0.0029	0.0029	0.0028
COG3158	0.0000	0.0015	0.0026	0.0019	0.0041	0.0017	0.0031	0.0012	0.0019	0.0009	0.0015
COG3159	0.0000	0.0062	0.0119	0.0100	0.0225	0.0068	0.0136	0.0045	0.0086	0.0045	0.0087
COG3160	0.0000	0.0009	0.0024	0.0025	0.0063	0.0011	0.0029	0.0007	0.0019	0.0007	0.0017
COG3161	0.0000	0.0009	0.0017	0.0011	0.0017	0.0019	0.0041	0.0017	0.0039	0.0021	0.0052
COG3162	0.0011	0.2949	0.1909	0.7261	0.1324	0.2603	0.1846	0.1365	0.1560	0.1588	0.1601
COG3164	0.0000	0.0039	0.0067	0.0037	0.0075	0.0034	0.0058	0.0029	0.0061	0.0036	0.0073
COG3165	0.0000	0.0001	0.0001	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG3166	0.9935	0.9842	0.0114	0.9983	0.0026	0.9850	0.0139	0.9848	0.0145	0.9741	0.0284
COG3167	0.9998	0.9676	0.0314	0.9975	0.0026	0.9705	0.0354	0.9741	0.0278	0.9608	0.0379
COG3168	0.0013	0.1726	0.1651	0.3913	0.1768	0.0575	0.0553	0.0568	0.0525	0.0648	0.0604
COG3169	0.0402	0.0390	0.0300	0.0573	0.0375	0.0613	0.0468	0.0726	0.0502	0.0123	0.0147
COG3170	1.0000	0.9282	0.0649	0.9980	0.0030	0.9554	0.0394	0.9224	0.0639	0.8596	0.1068
COG3171	0.0000	0.0232	0.0318	0.0609	0.0510	0.0319	0.0380	0.0215	0.0303	0.0193	0.0290
COG3172	0.0010	0.0177	0.0386	0.1176	0.1868	0.0096	0.0165	0.0042	0.0069	0.0042	0.0071
COG3173	0.9989	0.4743	0.2480	0.7750	0.1826	0.6070	0.3096	0.4909	0.2917	0.3906	0.2601
COG3174	0.0000	0.1023	0.0900	0.2464	0.1546	0.0851	0.0547	0.0393	0.0353	0.0480	0.0708
COG3175	0.0000	0.0049	0.0110	0.0073	0.0158	0.0046	0.0098	0.0044	0.0100	0.0044	0.0100
COG3176	0.0000	0.0034	0.0074	0.0141	0.0385	0.0070	0.0138	0.0029	0.0058	0.0043	0.0081
COG3177	1.0000	0.9380	0.0438	0.9980	0.0024	0.9617	0.0339	0.9663	0.0274	0.9509	0.0340
COG3178	0.6759	0.1286	0.2058	0.1307	0.1878	0.1440	0.2034	0.1340	0.1920	0.1273	0.2229
COG3179	0.0000	0.0232	0.0348	0.1188	0.1163	0.0524	0.0815	0.0253	0.0349	0.0240	0.0314
COG3180	0.0000	0.0093	0.0096	0.0550	0.0824	0.0404	0.0506	0.0296	0.0320	0.0323	0.0312
COG3181	0.1179	0.1864	0.2777	0.8902	0.1624	0.7322	0.2260	0.7096	0.2195	0.7886	0.1693
COG3182	0.0000	0.0007	0.0009	0.0020	0.0039	0.0040	0.0094	0.0015	0.0024	0.0018	0.0024
COG3183	0.0000	0.0660	0.1010	0.2121	0.1205	0.0974	0.1032	0.0736	0.1165	0.0598	0.1014
COG3184	0.0000	0.0035	0.0044	0.0117	0.0075	0.0058	0.0061	0.0024	0.0024	0.0035	0.0034
COG3185	0.0278	0.0412	0.0705	0.1156	0.2646	0.1733	0.2817	0.0248	0.0556	0.0242	0.0470
COG3186	0.0000	0.0001	0.0004	0.0006	0.0015	0.0006	0.0017	0.0001	0.0003	0.0001	0.0003
COG3187	0.0000	0.0017	0.0037	0.0152	0.0416	0.0035	0.0086	0.0011	0.0019	0.0012	0.0019
COG3188	0.0000	0.0616	0.1239	0.1230	0.1455	0.0805	0.1201	0.0550	0.1100	0.0551	0.1045
COG3189	0.0018	0.2324	0.2045	0.7129	0.1658	0.1769	0.2165	0.0900	0.1854	0.0565	0.1231
COG3190	1.0000	0.8322	0.1025	0.6118	0.2820	0.8006	0.1033	0.8357	0.0905	0.8458	0.1007
COG3191	0.9688	0.7007	0.1995	0.9191	0.1109	0.8222	0.1541	0.7303	0.1810	0.6911	0.1829
COG3192	0.0000	0.0084	0.0104	0.0311	0.0209	0.0104	0.0110	0.0060	0.0087	0.0040	0.0065
COG3193	0.0012	0.0337	0.0412	0.2567	0.2309	0.0532	0.0991	0.0202	0.0416	0.0131	0.0205
COG3194	0.0000	0.0358	0.0601	0.1281	0.1923	0.0757	0.1397	0.0353	0.0748	0.0294	0.0526
COG3195	0.0000	0.0028	0.0071	0.0094	0.0265	0.0152	0.0451	0.0078	0.0220	0.0056	0.0147
COG3196	0.0000	0.0078	0.0052	0.0336	0.0172	0.0140	0.0167	0.0085	0.0089	0.0062	0.0056
COG3197	0.0000	0.0017	0.0021	0.0055	0.0051	0.0019	0.0024	0.0011	0.0012	0.0012	0.0013
COG3198	0.0000	0.0031	0.0058	0.0083	0.0172	0.0040	0.0073	0.0033	0.0064	0.0029	0.0056
COG3199	0.0000	0.0117	0.0106	0.0480	0.0474	0.0155	0.0177	0.0112	0.0138	0.0084	0.0097
COG3200	0.0000	0.0002	0.0003	0.0011	0.0015	0.0003	0.0004	0.0002	0.0002	0.0003	0.0004
COG3201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG3202	0.1002	0.2309	0.1479	0.6143	0.3055	0.4479	0.2588	0.3994	0.2442	0.4518	0.2276
COG3203	1.0000	0.8832	0.0845	0.9676	0.0306	0.8799	0.0914	0.7764	0.1643	0.8593	0.1079
COG3204	0.0000	0.0173	0.0184	0.1869	0.1622	0.0463	0.0762	0.0176	0.0280	0.0202	0.0314
COG3205	0.0000	0.0140	0.0237	0.0441	0.0792	0.0119	0.0195	0.0054	0.0083	0.0069	0.0110
COG3206	1.0000	0.8978	0.0891	0.9774	0.0306	0.9551	0.0402	0.9500	0.0390	0.9435	0.0437
COG3207	0.0000	0.0013	0.0006	0.0039	0.0023	0.0016	0.0006	0.0013	0.0005	0.0013	0.0005
COG3208	0.0000	0.1265	0.2682	0.4332	0.2625	0.1806	0.2830	0.1438	0.2870	0.1350	0.2889
COG3209	1.0000	0.8299	0.1016	0.9854	0.0212	0.8857	0.0911	0.8733	0.0923	0.8353	0.1024
COG3210	1.0000	0.4132	0.2433	0.6298	0.2262	0.5101	0.2382	0.5349	0.2224	0.5416	0.2196
COG3211	0.0041	0.0155	0.0134	0.1010	0.1245	0.0135	0.0262	0.0082	0.0146	0.0073	0.0106
COG3212	0.1084	0.0725	0.0965	0.2142	0.2093	0.1913	0.2486	0.1922	0.2296	0.1562	0.2399
COG3213	0.0000	0.0034	0.0040	0.0368	0.0288	0.0055	0.0053	0.0015	0.0011	0.0015	0.0013
COG3214	0.0955	0.0449	0.0916	0.4513	0.2773	0.2219	0.2695	0.1701	0.2273	0.0117	0.0232
COG3215	0.0000	0.0330	0.0421	0.4028	0.1694	0.0260	0.0182	0.0186	0.0169	0.0222	0.0253
COG3216	0.9071	0.6250	0.1213	0.4621	0.1764	0.4558	0.1841	0.4046	0.1492	0.5393	0.1289
COG3217	0.0000	0.0017	0.0028	0.0077	0.0125	0.0073	0.0166	0.0024	0.0043	0.0023	0.0041
COG3218	0.0000	0.0827	0.1180	0.1598	0.0906	0.1168	0.1044	0.0566	0.0906	0.0583	0.1169
COG3219	0.0000	0.0018	0.0028	0.0049	0.0063	0.0033	0.0075	0.0012	0.0024	0.0011	0.0019
COG3220	0.0000	0.0142	0.0144	0.1306	0.0959	0.0528	0.0871	0.0145	0.0210	0.0088	0.0140
COG3221	1.0000	0.8343	0.1001	0.9909	0.0157	0.8604	0.1144	0.7969	0.1411	0.8505	0.1027
COG3222	0.9377	0.6967	0.1199	0.8985	0.0680	0.7115	0.1154	0.6379	0.1371	0.6146	0.1417
COG3223	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
COG3224	0.0000	0.0045	0.0049	0.0094	0.0121	0.0149	0.0212	0.0052	0.0073	0.0043	0.0051
COG3225	1.0000	0.9184	0.1180	0.9835	0.0386	0.9207	0.1510	0.8869	0.1730	0.8594	0.1492
COG3226	0.0000	0.0099	0.0227	0.0393	0.0649	0.0310	0.0826	0.0190	0.0510	0.0159	0.0436
COG3227	0.9997	0.4214	0.2580	0.8577	0.1644	0.5786	0.2475	0.4925	0.2552	0.4238	0.2642
COG3228	0.0000	0.0482	0.0653	0.0972	0.0740	0.0351	0.0386	0.0250	0.0307	0.0312	0.0454
COG3230	0.0000	0.0128	0.0065	0.0502	0.0334	0.0271	0.0153	0.0147	0.0077	0.0141	0.0078
COG3231	0.0000	0.0017	0.0014	0.0060	0.0048	0.0041	0.0059	0.0021	0.0022	0.0014	0.0016
COG3232	0.0000	0.0032	0.0031	0.0076	0.0052	0.0061	0.0061	0.0043	0.0042	0.0040	0.0042
COG3233	0.0000	0.0487	0.0296	0.1664	0.1509	0.0627	0.0501	0.0379	0.0284	0.0397	0.0284
COG3234	0.0000	0.4566	0.1922	0.8221	0.1078	0.5981	0.1760	0.4373	0.1841	0.4394	0.1923
COG3235	0.0000	0.0009	0.0021	0.0019	0.0036	0.0009	0.0021	0.0006	0.0012	0.0005	0.0011
COG3236	0.0000	0.0011	0.0007	0.0030	0.0019	0.0011	0.0006	0.0010	0.0006	0.0010	0.0006
COG3237	0.0039	0.1219	0.2316	0.5399	0.2295	0.1021	0.2091	0.0682	0.1756	0.0602	0.1614
COG3238	0.0015	0.1976	0.1301	0.6127	0.2086	0.2262	0.1800	0.0577	0.0667	0.0457	0.0416
COG3239	0.2582	0.0239	0.0234	0.2749	0.2125	0.1658	0.2804	0.0589	0.0928	0.0757	0.1008
