COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus	anchor_support
COG4115	0.0095	1	1	0.395853	0.149591	0.393485	0.149271	0.19345	0.0919423	0.00236806	0.202403	0.224009	0.57141	0.640625	0.00269314
COG4118	1	1	1	0.991386	0.00829481	0.967095	0.0397472	0.916372	0.115331	0.0242915	0.0750138	3.52754	0.924035	0.9875	0.00330581
COG4120	0.0145	1	1	0.0664203	0.0699262	0.0652255	0.0687987	0.0222405	0.026848	0.00119476	0.0441797	-2.34296	0.453065	0.434375	0.00104265
COG4121	0.0115	1	1	0.0538047	0.086471	0.0532426	0.08578	0.0245515	0.0527592	0.000562143	0.0292532	-0.9935	0.109833	0.028125	0.00281861
COG4122	1	1	1	0.795822	0.178625	0.687299	0.208483	0.564711	0.268667	0.108523	0.231111	-0.184268	0.991612	1	0.0238103
COG4123	0.9999	1	1	0.680718	0.227422	0.520185	0.287836	0.350825	0.261801	0.160533	0.329893	-0.391724	0.916441	0.9875	0.0399087
COG4124	0.6519	1	1	0.426426	0.256616	0.309119	0.257715	0.182599	0.230788	0.117307	0.243828	0.450228	0.746888	0.81875	0.00497184
COG4126	0.0755	1	1	0.113743	0.103248	0.104938	0.0956878	0.0340563	0.0271925	0.00880468	0.0796865	-1.81311	0.420891	0.340625	0.00345531
COG4129	0.0015	1	1	0.00946582	0.00740533	0.00944689	0.00738678	0.0026562	0.00150286	1.89273e-05	0.00680962	-4.42083	0.167341	0.046875	0.000198615
COG4143	0.0016	1	1	0.137388	0.103164	0.137198	0.10301	0.0563208	0.0368399	0.000190824	0.0810677	-0.975011	0.100054	0.00625	0.00328099
COG4146	0.0011	1	1	0.0221211	0.0306984	0.0220898	0.0306443	0.0067264	0.00653742	3.13092e-05	0.0153947	-2.64401	0.374489	0.303125	0.00084295
COG4147	0.9981	1	1	0.390936	0.223686	0.221859	0.20348	0.112184	0.117882	0.169077	0.278753	-1.21249	0.853967	0.921875	0.00488296
COG4148	0.0129	1	1	0.0856854	0.177089	0.084861	0.175883	0.0341987	0.0774674	0.000824407	0.0514867	-2.11334	0.379193	0.296875	0.000362322
COG4149	1	1	1	0.594391	0.200335	0.370476	0.197461	0.207869	0.161597	0.223915	0.386523	-1.07078	0.880044	0.95	0.00250922
COG4152	0.0138	1	1	0.00948201	0.0131068	0.00926629	0.0127656	0.00203035	0.00210272	0.000215727	0.00745166	-4.89086	0.0596418	0.003125	0.00508184
COG4166	1	1	1	0.647656	0.22655	0.549211	0.236424	0.399729	0.217805	0.0984448	0.247926	-0.737693	0.852093	0.93125	0.0149708
COG4174	0.0173	1	1	0.142789	0.242457	0.141161	0.239884	0.0614808	0.101283	0.00162762	0.0813082	-1.13933	0.130541	0.040625	0.000648481
COG4175	0.0078	1	1	0.0213466	0.0439674	0.0211099	0.0434705	0.00467355	0.00811256	0.00023674	0.0166731	-3.84257	0.206226	0.1	0.00168016
COG4177	1	1	1	0.996461	0.00438284	0.993344	0.0082402	0.988693	0.0205888	0.00311691	0.00776803	4.37632	0.991721	1	0.976142
COG4185	0.0065	1	1	0.0229576	0.01824	0.0227615	0.0180715	0.00684728	0.00650779	0.000196116	0.0161103	-3.06058	0.205495	0.04375	0.00109967
COG4188	0.0658	1	1	0.141463	0.186069	0.134435	0.180794	0.0531467	0.0815929	0.00702819	0.088316	-1.68342	0.826993	0.975	0.00050925
COG4193	0.0367	1	1	0.027812	0.0410813	0.0267196	0.0394884	0.00899231	0.012986	0.00109247	0.0188197	-2.11672	0.0146262	0	0.000637916
COG4198	1	1	1	0.991555	0.0156617	0.981879	0.0322836	0.965826	0.0594395	0.00967604	0.0257292	3.88995	0.935684	0.990625	0.243504
COG4199	0.0171	1	1	0.00190684	0.00346184	0.00183088	0.00330657	0.000253546	0.000208328	7.59572e-05	0.00165329	1.34608	2.11839e-06	0	1.07288e-07
COG4206	1	1	1	0.861642	0.129306	0.751303	0.195514	0.623189	0.269455	0.110339	0.238454	1.15151	0.861081	0.93125	0.0402031
COG4213	0.296	1	1	0.138348	0.248315	0.114661	0.232245	0.054722	0.130356	0.0236865	0.0836257	-1.45535	0.61062	0.678125	0.0104
COG4214	0.5047	1	1	0.162396	0.255023	0.117715	0.235382	0.0576073	0.136896	0.0446813	0.104789	-1.34228	0.567205	0.609375	0.00292461
COG4219	0.2677	1	1	0.329193	0.257661	0.274418	0.241599	0.119269	0.132065	0.0547757	0.209924	-0.624609	0.705963	0.775	0.00147348
COG4221	1	1	1	0.144199	0.202558	0.0691789	0.101293	0.0258818	0.0317663	0.0750196	0.118317	-3.93954	0.971318	1	0.00680492
COG4223	0.0508	1	1	0.394171	0.231475	0.385116	0.232395	0.234754	0.231481	0.00905496	0.159416	0.11782	0.75332	0.884375	0.00253978
COG4225	0.0818	1	1	0.278784	0.271758	0.267551	0.271522	0.16617	0.264871	0.0112333	0.112614	-0.0492452	0.852344	0.971875	0.00100726
COG4226	0.3553	1	1	0.293302	0.207287	0.229506	0.192942	0.106321	0.108976	0.0637962	0.186981	-0.481947	0.667239	0.7375	0.000909162
COG4227	0.0011	1	1	0.0907903	0.0614757	0.0906677	0.0613777	0.026289	0.0131028	0.000122689	0.0645013	-1.82795	0.444824	0.459375	0.000862828
COG4231	1	1	1	0.997373	0.00400922	0.990928	0.00949342	0.966037	0.0269028	0.00644523	0.0313359	4.49176	0.963633	1	0.978256
COG4232	1	1	1	0.782176	0.13021	0.633083	0.197178	0.475159	0.254401	0.149093	0.307017	0.34805	0.965864	1	0.0442725
COG4235	0.07	1	1	0.172984	0.223772	0.164434	0.218951	0.0814157	0.136961	0.00854953	0.0915678	-1.32321	0.373468	0.3125	0.000560933
COG4237	0.9997	1	1	0.985161	0.0101196	0.944981	0.0397232	0.828245	0.125445	0.0401807	0.156917	3.82099	0.809364	0.875	0.295524
COG4239	0.0174	1	1	0.120825	0.205972	0.119283	0.20356	0.0473936	0.0794546	0.00154236	0.0734316	-1.45047	0.0937246	0.028125	0.000452632
COG4241	0.9998	1	1	0.995039	0.00681149	0.983449	0.0259839	0.945659	0.0870836	0.0115898	0.0493798	5.36368	0.868741	0.946875	0.0200879
COG4242	0.0852	1	1	0.307476	0.270365	0.295548	0.266524	0.168952	0.192101	0.0119279	0.138524	0.469422	0.489914	0.48125	0.000355768
COG4243	0.0373	1	1	0.0229423	0.0227356	0.0219196	0.0216624	0.00641415	0.00593834	0.00102265	0.0165281	-3.2769	0.110477	0.03125	0.000569505
COG4244	0.9969	1	1	0.67734	0.189704	0.454171	0.176516	0.243937	0.11473	0.22317	0.433403	0.735555	0.640091	0.64375	0.000616679
COG4248	0.0192	1	1	0.0971828	0.116277	0.0949401	0.113586	0.0251548	0.0236249	0.0022427	0.072028	-0.937206	0.145908	0.009375	0.000941765
COG4249	0.9993	1	1	0.880137	0.0715232	0.76436	0.130629	0.599541	0.207869	0.115777	0.280597	1.59762	0.986207	1	0.00153479
COG4251	1	1	1	0.914979	0.048347	0.824454	0.0925999	0.682085	0.173741	0.0905252	0.232894	1.85525	0.965909	1	0.0217315
COG4252	1	1	1	0.280528	0.224939	0.128197	0.153536	0.0490026	0.068787	0.15233	0.231525	0.122482	0.317588	0.275	0.00259263
COG4254	1	1	1	0.987753	0.00855191	0.969974	0.0238605	0.931701	0.0522037	0.0177787	0.0560516	4.31823	0.911128	0.9875	0.00547449
COG4257	0.9921	1	1	0.572747	0.258563	0.323008	0.209283	0.13074	0.104828	0.249739	0.442008	0.361917	0.503761	0.5125	0.000561398
COG4258	0.8538	1	1	0.0735223	0.0746121	0.0222002	0.023514	0.00668653	0.00957577	0.0513221	0.0668358	-3.1753	0.171945	0.103125	0.00153293
COG4260	0.9955	1	1	0.224777	0.243448	0.103522	0.132444	0.0350927	0.0395023	0.121256	0.189685	-2.34865	0.625937	0.640625	0.00233946
COG4261	0.0019	1	1	0.00563063	0.00792155	0.00561772	0.00790819	0.00198036	0.00371235	1.291e-05	0.00365027	-3.65002	0.0188883	0	0.000343812
COG4262	1	1	1	0.964301	0.0343657	0.925768	0.0463653	0.841914	0.0968193	0.0385323	0.122387	2.74018	0.90853	0.9875	0.0326004
COG4267	0.0201	1	1	0.481077	0.167164	0.475485	0.167215	0.229716	0.122681	0.00559273	0.251361	1.82215	0.161708	0.028125	0.00406016
COG4269	0.0015	1	1	0.111615	0.0630683	0.111428	0.0630012	0.0377931	0.0398364	0.000186324	0.0738215	-0.886702	0.136537	0.01875	0.00120202
COG4273	0.1651	1	1	0.866151	0.069346	0.845337	0.0715563	0.668339	0.11548	0.0208143	0.197812	3.90857	0.743903	0.890625	0.0225134
COG4274	0.0742	1	1	0.409884	0.126517	0.389535	0.122863	0.172696	0.0806202	0.0203488	0.237188	0.584785	0.189475	0.046875	0.0144846
COG4276	0.0223	1	1	0.135644	0.0965416	0.132963	0.0951865	0.0544283	0.0470537	0.00268146	0.0812158	-0.601393	0.461465	0.41875	0.000412044
COG4277	0.9999	1	1	0.235956	0.124307	0.063448	0.0466029	0.0220726	0.0249747	0.172508	0.213883	-2.25685	0.241963	0.196875	0.011397
COG4279	0.0055	1	1	0.557082	0.229309	0.555881	0.229082	0.337619	0.179044	0.00120097	0.219463	1.50759	0.689023	0.8125	0.00170827
COG4284	0.5179	1	1	0.245725	0.219943	0.170256	0.172086	0.063873	0.0755748	0.0754688	0.181852	-0.778642	0.285669	0.21875	0.0119214
COG4288	0.0037	1	1	0.537627	0.28168	0.536883	0.281591	0.333815	0.230363	0.000743628	0.203811	2.48601	0.304169	0.203125	0.00277579
COG4292	0.001	1	1	0.00359364	0.00279788	0.0035879	0.00279269	0.000773037	0.000462246	5.743e-06	0.00282061	-5.12392	0.0982046	0.00625	0.000222942
COG4294	0.0178	1	1	0.738732	0.186456	0.73513	0.187563	0.501531	0.210628	0.00360221	0.237201	2.80874	0.5821	0.60625	0.00249468
COG4300	0.0012	1	1	0.0174302	0.0125256	0.017397	0.0125004	0.00366764	0.00244074	3.31905e-05	0.0137625	-2.39753	0.0429945	0	0.000157329
COG4313	0.8609	1	1	0.495838	0.123672	0.277844	0.0965532	0.11986	0.0694758	0.217994	0.375978	-0.112916	0.329285	0.26875	0.00102667
COG4314	0.0078	1	1	0.249137	0.110223	0.247198	0.109639	0.0908994	0.0512396	0.00193897	0.158237	0.0605648	0.33348	0.246875	0.000264496
COG4319	0.9983	1	1	0.319031	0.216501	0.171718	0.187991	0.0805078	0.0989001	0.147313	0.238523	-1.74462	0.886668	0.98125	0.000366786
COG4324	0.0033	1	1	0.104174	0.0685009	0.103806	0.0682444	0.0360746	0.0243235	0.000368536	0.0680998	-0.91468	0.168443	0.075	0.00123057
COG4335	0.0063	1	1	0.0311591	0.0103137	0.0308877	0.0102175	0.00815419	0.00318664	0.000271372	0.0230049	-2.58385	0.210407	0.059375	0.00127796
COG4346	0.0012	1	1	0.184402	0.147543	0.184205	0.1474	0.0713183	0.0663274	0.000197113	0.113083	-0.509294	0.0515144	0.003125	0.00712959
COG4354	0.0179	1	1	0.74116	0.203842	0.737532	0.204707	0.504755	0.226288	0.00362796	0.236405	3.08876	0.70157	0.803125	0.00150255
COG4359	0.0016	1	1	0.449636	0.215394	0.449244	0.215338	0.210785	0.152571	0.000392288	0.238851	1.4487	0.178709	0.05625	0.00648748
COG4365	0.0289	1	1	0.673345	0.27769	0.668567	0.276753	0.460166	0.215218	0.00477737	0.213179	2.47941	0.471959	0.465625	0.000677136
COG4370	0.1152	1	1	0.603479	0.237204	0.581376	0.236551	0.394408	0.211395	0.0221034	0.209072	4.8008	0.0117131	0	0.0396714
COG4372	1	1	1	0.934699	0.0418611	0.841968	0.114448	0.707209	0.201815	0.0927304	0.22749	2.63886	0.882474	0.953125	0.0201877
COG4373	0.001	1	1	0.0677399	0.063125	0.0676491	0.0630484	0.0176441	0.0186182	9.083e-05	0.0500958	-1.38384	0.328436	0.265625	0.00313432
COG4382	0.0011	1	1	0.158549	0.228098	0.15841	0.227995	0.0612416	0.109225	0.000139013	0.0973079	0.669612	0.253211	0.178125	0.000717732
COG4383	0.0011	1	1	0.0784316	0.0944477	0.0783145	0.094317	0.0191412	0.0232705	0.000117093	0.0592904	-0.958829	0.35851	0.30625	0.00350065
COG4386	0.0017	1	1	0.0564765	0.0774047	0.0563495	0.0772356	0.0151301	0.0219768	0.000126958	0.0413464	-0.813289	0.0817476	0.003125	0.00105123
COG4387	0.0015	1	1	0.0956336	0.165068	0.0954968	0.164867	0.0297047	0.0514391	0.0001368	0.0659289	0.00412462	0.215143	0.16875	0.00127386
COG4388	0.0012	1	1	0.165473	0.201342	0.1653	0.201238	0.0619039	0.0918717	0.000173762	0.103569	0.539575	0.388224	0.321875	0.00170758
COG4392	0.0012	1	1	0.143437	0.203348	0.143315	0.203242	0.0646875	0.104643	0.000121385	0.0787493	-1.45651	0.500885	0.490625	0.00257943
COG4395	0.0407	1	1	0.0859115	0.185308	0.0832025	0.180069	0.0313223	0.0639634	0.00270895	0.0545892	-2.31514	0.124067	0.021875	0.0104604
COG4396	0.0011	1	1	0.152452	0.0898172	0.152264	0.0897158	0.0451784	0.0328416	0.000188306	0.107274	1.32122	0.137439	0.04375	0.00169677
COG4399	0.9943	1	1	0.925881	0.0865421	0.836235	0.160983	0.667352	0.225331	0.0896458	0.258529	3.10505	0.646166	0.671875	0.00235813
COG4401	0.1453	1	1	0.734731	0.2319	0.708818	0.244885	0.524525	0.288049	0.0259129	0.210206	2.11841	0.311197	0.275	0.0341317
COG4403	0.0029	1	1	0.0561996	0.0345713	0.0559822	0.0344246	0.0147709	0.00826962	0.000217348	0.0414286	-1.87486	0.518617	0.5375	0.000460482
COG4409	1	1	1	0.812071	0.204069	0.682121	0.251283	0.535133	0.272568	0.12995	0.276937	1.13899	0.956291	1	0.0033115
COG4412	1	1	1	0.800116	0.250064	0.652893	0.263966	0.489542	0.259251	0.147223	0.310573	1.8093	0.887986	0.971875	0.00258339
COG4420	0.0013	1	1	0.0313204	0.0266097	0.0312722	0.0265691	0.0100306	0.00847927	4.82611e-05	0.0212898	-3.17109	0.256464	0.1125	0.00133205
COG4422	0.0011	1	1	0.395421	0.147527	0.395161	0.147477	0.190038	0.0831935	0.000259697	0.205382	0.366859	0.601457	0.665625	0.00313762
COG4424	0.3229	1	1	0.286631	0.197478	0.224195	0.169243	0.0896177	0.0702793	0.0624354	0.197013	-0.366399	0.43442	0.421875	0.00100878
COG4430	0.0651	1	1	0.0109282	0.0120006	0.00998943	0.0106391	0.00275727	0.00161017	0.000938767	0.00817094	-4.84143	0.671623	0.775	0.00217939
COG4447	1	1	1	0.780991	0.223959	0.652657	0.275272	0.539695	0.302853	0.128334	0.241296	0.812816	0.992365	1	0.00147323
COG4448	0.1013	1	1	0.118553	0.0659381	0.10745	0.0610859	0.0432343	0.0306215	0.0111034	0.0753189	-1.60304	0.300049	0.215625	0.00489503
COG4449	0.001	1	1	0.263587	0.146335	0.263358	0.146238	0.0961366	0.0558397	0.000229001	0.167451	2.15305	0.266994	0.15	0.000316116
COG4454	0.0433	1	1	0.0278676	0.0326171	0.0263667	0.03063	0.00760721	0.00699052	0.00150095	0.0202604	-3.01517	0.0448105	0.003125	0.00203114
COG4455	0.001	1	1	0.0102772	0.00646339	0.0102621	0.00645167	0.0026173	0.00139193	1.51033e-05	0.00765994	-2.79494	0.00413415	0	0.000403735
COG4456	0.0034	1	1	0.421182	0.153744	0.420386	0.153703	0.222928	0.121569	0.00079605	0.198254	0.874645	0.513564	0.51875	0.000542495
COG4457	0.001	1	1	0.0933881	0.197142	0.0933184	0.197027	0.0347068	0.0740963	6.97151e-05	0.0586813	0.69562	0.0154495	0	0.000747421
COG4458	0.001	1	1	0.105932	0.219839	0.105866	0.219744	0.0462922	0.100332	6.56024e-05	0.0596394	1.04745	0.015421	0	0.000702155
COG4464	0.6226	1	1	0.324125	0.150843	0.187429	0.0963048	0.0758504	0.0483486	0.136696	0.248275	-1.08965	0.488642	0.484375	0.00190528
COG4466	0.0102	1	1	0.295149	0.303091	0.29384	0.302607	0.181385	0.234287	0.00130922	0.113765	0.499305	0.008178	0	0.0114546
COG4468	0.0012	1	1	0.0152274	0.0129504	0.0152019	0.0129285	0.00433162	0.00369141	2.55322e-05	0.0108958	-3.57584	0.00756165	0	0.00090653
COG4481	0.1105	1	1	0.428445	0.29189	0.411812	0.286003	0.253858	0.207199	0.0166322	0.174586	0.216622	0.0248895	0	0.00477803
COG4485	0.988	1	1	0.259351	0.272542	0.151499	0.212617	0.0656204	0.0891111	0.107852	0.193731	-1.45635	0.538418	0.55	0.00277718
COG4496	0.1034	1	1	0.340716	0.225563	0.319235	0.221661	0.13724	0.140617	0.021481	0.203476	-0.642361	0.15276	0.071875	0.00624495
COG4531	0.1851	1	1	0.0163869	0.0314204	0.0127393	0.0238998	0.00355859	0.00595811	0.00364763	0.0128283	-4.25904	0.306548	0.2125	0.000372171
COG4537	0.065	1	1	0.604471	0.265897	0.591359	0.264461	0.379265	0.22153	0.0131122	0.225205	2.36499	0.127061	0.009375	0.00501093
COG4552	0.8578	1	1	0.733635	0.217156	0.595593	0.240063	0.413276	0.238487	0.138042	0.320359	0.822075	0.816243	0.9125	0.00248319
COG4555	0.0021	1	1	0.370596	0.11513	0.369989	0.11487	0.149353	0.0295936	0.000606835	0.221243	0.343412	0.375874	0.315625	0.0108601
COG4559	0.001	1	1	0.00193634	0.00236454	0.00193388	0.00236189	0.000654936	0.00115225	2.46463e-06	0.00128141	-5.20049	0.0160906	0	4.35859e-05
COG4564	0.9988	1	1	0.637232	0.137444	0.370895	0.125919	0.169661	0.103473	0.266338	0.467571	0.899713	0.626296	0.6625	0.00470688
COG4565	0.004	1	1	0.213181	0.240824	0.212659	0.240822	0.118199	0.204814	0.000521794	0.0949815	-0.016339	0.795223	0.946875	0.00101258
COG4566	0.1135	1	1	0.116726	0.175017	0.105325	0.158791	0.0357072	0.0511541	0.0114006	0.0810188	-1.83185	0.414887	0.365625	0.00141029
COG4576	0.9999	1	1	0.979338	0.0258007	0.943262	0.0499228	0.877328	0.0859392	0.0360764	0.10201	3.96524	0.948013	0.996875	0.00149526
COG4577	1	1	1	0.972978	0.0415582	0.932882	0.0564355	0.867404	0.0867056	0.0400963	0.105575	3.83315	0.951489	0.996875	0.00126643
COG4581	0.8676	1	1	0.0793035	0.0893995	0.0378605	0.0542023	0.0149385	0.0254572	0.041443	0.064365	-3.49374	0.335717	0.278125	0.0163164
COG4584	0.9845	1	1	0.903086	0.0887252	0.800945	0.175936	0.661428	0.228806	0.102142	0.241659	1.74574	0.972228	1	0.00240726
COG4585	1	1	1	0.912515	0.0793938	0.851877	0.132527	0.766826	0.205752	0.0606385	0.145689	1.34187	0.994147	1	0.00898631
COG4586	0.7098	1	1	0.818965	0.263036	0.68133	0.321312	0.561783	0.331856	0.137634	0.257182	1.8459	0.890086	0.934375	0.000996664
COG4587	0.7941	1	1	0.759272	0.320431	0.622904	0.35651	0.477456	0.352754	0.136368	0.281816	1.52777	0.89196	0.940625	0.000581324
COG4589	1	1	1	0.825505	0.213865	0.748313	0.235235	0.669587	0.250703	0.0771914	0.155918	0.823115	0.859672	0.928125	0.187249
COG4591	1	1	1	0.996593	0.00388172	0.989349	0.0114515	0.981151	0.0191146	0.00724393	0.0154421	3.849	0.999303	1	0.141179
COG4603	0.7834	1	1	0.966883	0.0515814	0.903476	0.105778	0.824048	0.163965	0.0634071	0.142836	1.92434	0.969651	0.990625	0.919397
COG4604	0.0014	1	1	0.00151294	0.00136202	0.00150911	0.00135821	0.000273928	0.000200117	3.82669e-06	0.00123901	-5.77204	0.00750727	0	9.70125e-05
COG4608	1	1	1	0.997713	0.00366309	0.994845	0.0045251	0.993232	0.00504898	0.00286853	0.00448114	4.55952	0.994467	1	0.985061
COG4619	0.001	1	1	0.21855	0.151098	0.218337	0.150996	0.0713841	0.0496994	0.000212356	0.147165	0.710658	0.328207	0.203125	0.000633544
COG4624	1	1	1	0.73591	0.153509	0.465235	0.148652	0.213369	0.0859858	0.270675	0.522542	3.52237	0.20782	0.125	0.00259427
COG4625	1	1	1	0.264531	0.221436	0.133093	0.181503	0.0571234	0.0843562	0.131438	0.207408	-1.40416	0.626444	0.615625	0.00249125
COG4627	0.995	1	1	0.341985	0.202267	0.175109	0.167633	0.0715274	0.0687703	0.166876	0.270458	-0.857243	0.578367	0.5625	0.00497585
COG4628	0.0021	1	1	0.00745938	0.0071393	0.00744061	0.00712582	0.00283948	0.00443215	1.87694e-05	0.0046199	-3.56237	0.025302	0	0.000262752
COG4630	0.002	1	1	0.0866687	0.207716	0.0865721	0.207522	0.0420326	0.102461	9.66191e-05	0.0446361	-1.43419	0.265497	0.15	0.0016608
COG4632	0.9982	1	1	0.892259	0.197237	0.829114	0.257085	0.744364	0.270569	0.0631451	0.147895	2.46146	0.838031	0.903125	0.0391008
COG4633	0.0083	1	1	0.233724	0.169309	0.231951	0.168381	0.0795135	0.0580608	0.00177212	0.15421	0.196701	0.198447	0.0875	0.000330001
COG4634	0.9999	1	1	0.994287	0.00386944	0.980423	0.0118394	0.934735	0.0508243	0.0138644	0.0595518	4.8273	0.875234	0.984375	0.00130248
COG4635	0.0087	1	1	0.542451	0.169766	0.540117	0.170334	0.310282	0.179793	0.00233477	0.23217	1.05847	0.771971	0.909375	0.00576242
COG4636	1	1	1	0.988448	0.0275347	0.967635	0.0788946	0.930634	0.163464	0.0208129	0.0578143	4.09278	0.978695	1	0.00217222
COG4637	0.9994	1	1	0.854376	0.105763	0.72655	0.174671	0.562063	0.228025	0.127826	0.292313	1.45678	0.937536	1	0.0073512
COG4638	0.0088	1	1	0.00540092	0.0127696	0.00533611	0.0126089	0.00134185	0.002894	6.48052e-05	0.00405906	-5.93055	0.162738	0.06875	0.000549793
COG4640	0.0568	1	1	0.151952	0.128199	0.143712	0.122105	0.0482344	0.0337808	0.00823967	0.103718	-1.04668	0.22184	0.071875	0.002851
COG4641	1	1	1	0.733658	0.158065	0.515519	0.197479	0.292367	0.150452	0.218138	0.441291	0.800874	0.643556	0.634375	0.00816655
COG4642	0.0105	1	1	0.0562767	0.111038	0.055539	0.109622	0.0129293	0.0223532	0.000737678	0.0433474	-1.03217	0.0471802	0	0.000797018
COG4643	0.0011	1	1	0.0879426	0.096347	0.0878386	0.0962379	0.0274487	0.0262279	0.000104003	0.0604939	-1.71845	0.412747	0.3625	0.001202
COG4646	0.0015	1	1	0.314559	0.126699	0.314206	0.126595	0.135099	0.0692555	0.00035274	0.179459	3.49015	0.0609354	0	0.00137537
COG4650	0.001	1	1	0.0694159	0.137115	0.0693399	0.136981	0.0187866	0.0362119	7.59512e-05	0.0506293	-0.70951	0.107216	0.009375	0.000268045
COG4651	0.0296	1	1	0.054471	0.0645542	0.0522945	0.0617528	0.0126445	0.0125854	0.00217645	0.0418265	-0.760973	0.0366666	0	0.000955606
COG4655	0.0496	1	1	0.646646	0.159597	0.635718	0.161954	0.417564	0.188904	0.0109285	0.229082	1.94055	0.467282	0.46875	0.0113813
COG4656	1	1	1	1	1.89427e-07	0.999999	1.40191e-06	0.999993	1.15156e-05	6.55651e-07	7.03335e-06	12.6195	0.998588	1	0.999225
COG4657	1	1	1	0.99896	0.00110941	0.995556	0.00457326	0.988805	0.0101441	0.00340402	0.010155	5.44231	0.89074	0.9625	0.984016
COG4658	1	1	1	0.998495	0.00183193	0.994656	0.00659771	0.991988	0.00941142	0.00383985	0.00650728	5.52124	0.99081	1	0.986286
COG4659	1	1	1	0.999135	0.00100341	0.996986	0.00318614	0.99583	0.0040733	0.00214869	0.00330478	6.40334	0.977714	1	0.948598
COG4660	1	1	1	0.999386	0.000808143	0.996329	0.00448772	0.992955	0.00687387	0.0030576	0.0064314	5.91693	0.915218	0.975	0.983474
COG4662	0.9893	1	1	0.996597	0.00258529	0.987483	0.0131194	0.951026	0.0621816	0.00911379	0.0455712	4.79107	0.916276	0.984375	0.0253221
COG4663	0.0064	1	1	0.066557	0.0719804	0.0661677	0.0714633	0.0276981	0.0292227	0.000389233	0.0388589	-2.18731	0.294971	0.209375	0.00227393
COG4664	0.021	1	1	0.048895	0.0449239	0.047915	0.043853	0.0215701	0.0251528	0.00098002	0.0273249	-2.425	0.254859	0.165625	0.00197219
COG4665	0.05	1	1	0.0963644	0.080263	0.0913565	0.0774446	0.0334194	0.0413015	0.00500798	0.062945	-2.00326	0.354726	0.2875	0.00510057
COG4666	0.2423	1	1	0.743037	0.178435	0.707375	0.19327	0.558925	0.232285	0.0356613	0.184111	1.58921	0.806439	0.8875	0.00820712
COG4670	0.0024	1	1	0.182212	0.179279	0.181848	0.179026	0.0712365	0.0739074	0.000363544	0.110975	-0.638186	0.389658	0.290625	0.00493939
COG4671	0.0025	1	1	0.331709	0.157193	0.331145	0.157061	0.149006	0.0840011	0.00056383	0.182702	0.672557	0.444191	0.425	0.00154181
COG4675	0.0544	1	1	0.136168	0.160542	0.129774	0.155274	0.0475895	0.0591886	0.00639385	0.0885784	-0.994411	0.638791	0.70625	0.00162826
COG4676	0.834	1	1	0.562943	0.218368	0.351871	0.226849	0.166916	0.160694	0.211072	0.396028	1.39583	0.555733	0.5375	0.000893772
COG4677	0.3726	1	1	0.0955004	0.200212	0.0722973	0.160721	0.0188378	0.036416	0.0232031	0.0766626	-1.61946	0.285516	0.203125	0.00167611
COG4679	0.9991	1	1	0.686174	0.150145	0.446885	0.209243	0.254371	0.184516	0.239289	0.431803	0.655468	0.773856	0.871875	0.00238365
COG4680	0.0012	1	1	0.153087	0.162753	0.152939	0.162634	0.0626444	0.072087	0.000147223	0.0904422	-0.173177	0.396015	0.328125	0.000644332
COG4684	0.0065	1	1	0.317529	0.238712	0.316522	0.238093	0.157499	0.124989	0.00100768	0.160031	0.135072	0.00693316	0	0.00579763
COG4687	0.0012	1	1	0.000380576	0.000508645	0.000380075	0.000507969	0.000129756	0.000168367	5.00673e-07	0.000250819	-5.50267	1.36348e-05	0	5.70208e-05
COG4690	0.0029	1	1	0.337408	0.103221	0.336693	0.103034	0.146921	0.0613019	0.000714988	0.190487	0.392951	0.636187	0.728125	0.00701708
COG4691	0.0011	1	1	0.217451	0.155856	0.217263	0.155758	0.0878571	0.0633671	0.000187844	0.129594	0.0337734	0.339105	0.20625	6.51181e-05
