family_id	COG_xref	P_root_omin1	P_root_omin4
arCOG05832	COG01989	0.0237	0.0018
arCOG01948	COG01280	0.0236	0.0000
arCOG09740	COG04293	0.0236	0.0001
arCOG05283	SC.00455	0.0236	0.0000
arCOG02372	COG00840	0.0234	0.0000
arCOG00876	COG01061	0.0234	0.0001
arCOG06266	COG03460	0.0233	0.0000
arCOG01104	COG01633	0.0233	0.0017
arCOG06077	COG01846	0.0233	filtered(sum<4)
arCOG12681	COG02026	0.0232	0.0004
arCOG03601	COG01305	0.0232	0.0000
arCOG10355	SC.00576	0.0232	0.0000
arCOG02283	COG03413	0.0230	0.0000
arCOG11229	SC.00235	0.0228	0.0000
arCOG00840	COG01246	0.0226	0.0000
arCOG06519	COG00457	0.0221	0.0000
arCOG10612	COG01532	0.0218	0.0001
arCOG05675	COG01396	0.0215	0.0020
arCOG11183	COG03628	0.0215	0.0001
arCOG00733	COG01695	0.0215	0.0000
arCOG00320	COG00704	0.0215	0.0000
arCOG06139	COG02250	0.0214	0.0000
arCOG05118	COG02391	0.0213	0.0001
arCOG07181	COG03889	0.0211	0.0001
arCOG04498	SC.00493	0.0210	0.0001
arCOG04663	SC.00128	0.0209	0.0000
arCOG03842	COG00526	0.0207	0.0001
arCOG07860	COG00323	0.0206	0.0000
arCOG04975	SC.00132	0.0206	0.0000
arCOG00473	COG02255	0.0203	0.0000
arCOG02493	COG01520	0.0202	0.0000
arCOG07682	SC.00736	0.0201	0.0000
arCOG05189	COG03291	0.0201	0.0000
arCOG00508	COG02015	0.0200	0.0000
arCOG09272	SC.00510	0.0199	0.0000
arCOG07448	COG01719	0.0195	0.0000
arCOG04049	COG01552	0.0193	0.0001
arCOG02181	COG01145	0.0192	0.0001
arCOG07265	SC.00701	0.0191	0.0001
arCOG08185	SC.00782	0.0189	0.0000
arCOG02015	COG01169	0.0188	0.0003
arCOG03429	COG04715	0.0188	0.0000
arCOG01112	COG03848	0.0188	0.0000
arCOG03309	COG00614	0.0188	0.0000
arCOG03043	COG00457	0.0188	0.0018
arCOG08163	COG03091	0.0187	0.0000
arCOG04680	SC.00504	0.0187	0.0000
arCOG04679	SC.00505	0.0187	0.0000
arCOG08018	SC.00763	0.0187	0.0000
arCOG07794	COG01401	0.0183	0.0005
arCOG06459	COG03339	0.0181	0.0000
arCOG00544	COG01236	0.0181	0.0001
arCOG03224	COG01323	0.0180	0.0001
arCOG08791	COG03693	0.0179	0.0008
arCOG00776	COG02030	0.0179	0.0000
arCOG07899	COG04392	0.0177	0.0000
arCOG05815	SC.00588	0.0176	0.0015
arCOG03050	COG00589	0.0176	0.0000
arCOG10716	SC.00225	0.0174	0.0003
arCOG05262	COG00708	0.0173	0.0002
arCOG05038	COG04013	0.0173	0.0001
arCOG02183	COG01145	0.0171	0.0001
arCOG04839	COG04053	0.0171	0.0001
arCOG04873	COG04077	0.0171	0.0001
arCOG00114	COG01921	0.0171	0.0001
arCOG04872	COG04024	0.0171	0.0001
arCOG04834	COG04035	0.0171	0.0001
arCOG00628	COG00517	0.0171	0.0001
arCOG05035	COG04042	0.0171	0.0001
arCOG06658	COG01667	0.0171	0.0001
arCOG07765	COG02512	0.0171	0.0005
arCOG00120	COG04121	0.0171	0.0001
arCOG04880	COG01988	0.0171	0.0001
arCOG02182	COG01145	0.0171	0.0001
arCOG06490	SC.00651	0.0171	0.0001
arCOG02137	COG03677	0.0170	0.0011
arCOG05053	COG01991	0.0169	0.0001
arCOG05078	COG00063	0.0169	0.0001
arCOG05859	COG01361	0.0168	0.0009
arCOG08713	COG02867	0.0167	0.0007
arCOG04047	COG02332	0.0167	0.0001
arCOG02984	COG01278	0.0167	0.0000
arCOG02891	COG02766	0.0165	0.0000
arCOG00483	COG00382	0.0165	0.0000
arCOG01286	COG01545	0.0164	0.0000
arCOG05285	COG05361	0.0163	0.0002
arCOG00015	COG01105	0.0163	0.0000
arCOG08261	SC.00788	0.0163	0.0001
arCOG02507	COG03391	0.0162	0.0000
arCOG03106	COG03631	0.0162	0.0000
arCOG01635	COG00500	0.0162	0.0000
arCOG02692	COG00477	0.0160	0.0000
arCOG01794	COG00500	0.0160	0.0000
arCOG08354	SC.00537	0.0159	0.0009
arCOG02921	COG03794	0.0159	0.0000
arCOG10166	COG00839	0.0157	0.0000
arCOG01523	COG01233	0.0157	0.0000
arCOG05085	SC.00529	0.0156	0.0000
arCOG07809	COG04983	0.0155	0.0000
arCOG10475	COG03368	0.0154	0.0000
arCOG03408	COG01672	0.0153	0.0002
arCOG04166	COG04879	0.0151	0.0009
arCOG08358	SC.00084	0.0150	0.0001
arCOG07451	COG04821	0.0149	0.0004
arCOG06103	SC.00610	0.0149	0.0007
arCOG06985	SC.00461	0.0148	0.0009
arCOG06688	COG05650	0.0148	0.0000
arCOG00744	COG00640	0.0147	0.0002
arCOG06200	COG03670	0.0146	0.0008
arCOG06075	COG00526	0.0145	0.0009
arCOG01422	COG05493	0.0145	0.0004
arCOG03708	SC.00069	0.0145	0.0004
arCOG03859	COG00640	0.0143	0.0009
arCOG00836	COG01247	0.0143	0.0009
arCOG03629	SC.00404	0.0143	0.0000
arCOG00094	COG00034	0.0143	0.0009
arCOG04123	COG04755	0.0143	0.0009
arCOG09701	COG00725	0.0143	0.0000
arCOG01200	COG01708	0.0143	0.0009
arCOG05706	COG01506	0.0143	0.0009
arCOG00393	COG02512	0.0143	0.0002
arCOG00075	COG00175	0.0143	0.0006
arCOG03409	COG01672	0.0143	0.0005
arCOG02872	COG01651	0.0143	0.0008
arCOG00540	COG05131	0.0142	0.0011
arCOG03448	COG01953	0.0142	0.0005
arCOG06072	COG02181	0.0142	0.0009
arCOG02110	COG01708	0.0142	0.0002
arCOG02739	COG01433	0.0142	0.0001
arCOG01437	COG05551	0.0142	0.0006
arCOG05380	COG02149	0.0142	0.0000
arCOG06049	COG03345	0.0142	0.0000
arCOG06105	SC.00611	0.0142	0.0004
arCOG01468	COG00842	0.0141	0.0000
arCOG02252	COG00619	0.0141	0.0007
arCOG07293	COG01192	0.0141	0.0004
arCOG10989	SC.00243	0.0141	0.0005
arCOG01032	COG03890	0.0140	0.0000
arCOG03157	COG01372	0.0140	0.0004
arCOG10578	COG03376	0.0140	0.0009
arCOG10391	SC.00916	0.0140	0.0000
arCOG01693	COG00467	0.0140	0.0001
arCOG05016	COG02848	0.0140	0.0004
arCOG09558	COG03586	0.0139	0.0004
arCOG08275	COG01923	0.0139	0.0000
arCOG01240	COG01901	0.0139	0.0003
arCOG01496	COG00243	0.0139	0.0001
arCOG06056	COG00680	0.0137	0.0001
arCOG06037	COG00346	0.0137	0.0001
arCOG01149	COG01409	0.0136	0.0001
arCOG03872	COG03430	0.0136	0.0002
arCOG04543	COG01925	0.0135	0.0001
arCOG06399	COG01807	0.0135	0.0000
arCOG08832	SC.00684	0.0135	0.0000
arCOG00259	COG04603	0.0135	0.0004
arCOG01113	COG01080	0.0134	0.0001
arCOG07627	SC.00731	0.0134	0.0010
arCOG03737	SC.00412	0.0134	0.0001
arCOG06436	COG00397	0.0134	0.0000
arCOG02214	COG02244	0.0133	0.0001
arCOG02864	COG02322	0.0133	0.0001
arCOG01457	COG01064	0.0133	0.0000
arCOG01478	COG00053	0.0132	0.0001
arCOG08836	COG03430	0.0131	0.0001
arCOG02026	COG05557	0.0131	0.0001
arCOG00268	COG01138	0.0130	0.0001
arCOG05192	COG01124	0.0130	0.0000
arCOG00183	COG00444	0.0130	0.0000
arCOG00207	COG01131	0.0130	0.0001
arCOG04193	SC.00473	0.0130	filtered(sum<4)
arCOG03288	COG03408	0.0129	0.0001
arCOG00515	COG02220	0.0128	0.0001
arCOG06699	COG01484	0.0128	0.0002
arCOG01142	COG01409	0.0127	0.0009
arCOG00814	COG01707	0.0126	0.0000
arCOG02445	COG01145	0.0126	0.0000
arCOG01418	COG00438	0.0126	0.0001
arCOG02539	COG03291	0.0126	0.0000
arCOG07625	COG04185	0.0125	0.0000
arCOG02276	COG02202	0.0124	0.0000
arCOG11653	SC.00821	0.0123	0.0000
arCOG06950	COG03876	0.0123	0.0000
arCOG03544	COG05513	0.0123	0.0000
arCOG00849	COG03153	0.0123	0.0002
arCOG09140	COG05441	0.0122	0.0006
arCOG03466	COG00531	0.0122	0.0000
arCOG09618	COG04932	0.0121	0.0000
arCOG07332	SC.00706	0.0121	0.0000
arCOG01664	COG02026	0.0119	0.0000
arCOG09445	SC.00861	0.0119	0.0015
arCOG02067	COG02044	0.0118	0.0001
arCOG03637	SC.00064	0.0118	0.0000
arCOG03638	SC.00064	0.0118	0.0000
arCOG09054	COG02456	0.0117	0.0004
arCOG00319	COG00704	0.0116	0.0000
arCOG00855	COG00280	0.0116	0.0000
arCOG07379	COG01240	0.0114	0.0001
arCOG07368	COG01572	0.0112	0.0000
arCOG05343	COG01100	0.0112	0.0000
arCOG07411	SC.00711	0.0112	0.0000
arCOG02599	COG00784	0.0112	0.0000
arCOG03340	COG03527	0.0111	0.0000
arCOG03803	SC.00096	0.0110	0.0009
arCOG07351	SC.00602	0.0110	0.0008
arCOG05778	COG03431	0.0109	0.0009
arCOG03049	COG00457	0.0108	0.0000
arCOG05047	COG01773	0.0108	0.0002
arCOG07675	COG00326	0.0107	0.0004
arCOG00848	COG00456	0.0106	0.0000
arCOG02237	COG01145	0.0106	0.0000
arCOG06441	COG00589	0.0106	0.0000
arCOG03946	SC.00450	0.0104	0.0000
arCOG02310	COG02113	0.0104	0.0000
arCOG01949	COG01279	0.0103	0.0000
arCOG03541	COG01988	0.0102	0.0003
arCOG05872	SC.00594	0.0102	0.0009
arCOG01682	COG00640	0.0102	0.0000
arCOG00738	COG00640	0.0101	0.0000
arCOG00191	COG04175	0.0101	0.0000
arCOG00170	COG04176	0.0101	0.0000
arCOG09737	COG03475	0.0101	0.0000
arCOG04001	COG02202	0.0100	0.0000
arCOG05197	COG02815	0.0099	0.0003
arCOG05723	COG01822	0.0098	0.0009
arCOG07391	COG03254	0.0097	0.0000
arCOG00262	COG01079	0.0097	0.0000
arCOG02388	COG02202	0.0095	0.0000
arCOG01835	COG00071	0.0095	0.0000
arCOG01702	COG01676	0.0095	0.0000
arCOG09408	COG04333	0.0094	0.0001
arCOG05755	SC.00579	0.0094	0.0009
arCOG05796	SC.00584	0.0093	0.0009
arCOG06767	COG05470	0.0093	0.0022
arCOG02421	COG03430	0.0093	0.0000
arCOG07126	SC.00692	0.0092	0.0009
arCOG11048	SC.00726	0.0092	0.0009
arCOG05830	COG05305	0.0092	0.0009
arCOG00903	COG00392	0.0092	0.0009
arCOG05788	SC.00557	0.0092	0.0009
arCOG07142	COG00500	0.0092	0.0009
arCOG05843	COG02151	0.0092	0.0009
arCOG05841	SC.00525	0.0092	0.0009
arCOG05740	COG03881	0.0092	0.0009
arCOG02203	COG00206	0.0092	0.0009
arCOG03785	SC.00093	0.0092	0.0009
arCOG03786	SC.00093	0.0092	0.0009
arCOG05816	COG02886	0.0092	0.0009
arCOG03822	COG01991	0.0092	0.0009
arCOG05793	COG00630	0.0092	0.0009
arCOG02193	COG04031	0.0092	0.0009
arCOG05828	COG01414	0.0092	0.0009
arCOG03807	SC.00098	0.0092	0.0009
arCOG02168	COG01305	0.0092	0.0009
arCOG05761	COG01372	0.0092	0.0009
arCOG05806	COG02244	0.0092	0.0009
arCOG05792	COG01413	0.0092	0.0009
arCOG02733	COG00457	0.0092	0.0009
arCOG05787	COG05306	0.0092	0.0009
arCOG03282	COG01543	0.0092	0.0009
arCOG05737	SC.00577	0.0092	0.0009
arCOG05726	COG04806	0.0092	0.0009
arCOG05868	COG01522	0.0092	0.0009
arCOG10109	SC.00890	0.0092	0.0009
arCOG03806	SC.00098	0.0092	0.0009
arCOG07140	COG01715	0.0092	0.0009
arCOG03512	COG05306	0.0092	0.0009
arCOG08609	SC.00803	0.0092	0.0009
arCOG04021	SC.00463	0.0092	0.0009
arCOG03796	SC.00095	0.0092	0.0009
arCOG03819	SC.00101	0.0092	0.0009
arCOG07134	SC.00693	0.0092	0.0009
arCOG03809	COG00467	0.0092	0.0009
arCOG03810	SC.00099	0.0092	0.0009
arCOG10032	SC.00803	0.0092	0.0009
arCOG08353	SC.00119	0.0092	0.0009
arCOG07143	SC.00577	0.0092	0.0008
arCOG00877	COG01061	0.0091	0.0001
arCOG06202	COG00500	0.0091	0.0000
arCOG10174	SC.00900	0.0091	0.0000
arCOG06189	COG05502	0.0090	0.0000
arCOG03449	COG03582	0.0090	0.0000
arCOG04037	COG00640	0.0089	0.0000
arCOG03065	COG00640	0.0088	0.0002
arCOG06758	COG04104	0.0088	0.0001
arCOG10215	SC.00543	0.0087	0.0000
arCOG00208	COG01131	0.0087	0.0000
arCOG10904	SC.00729	0.0087	0.0000
arCOG06149	COG01305	0.0086	0.0000
arCOG03300	COG04828	0.0086	0.0000
arCOG02719	COG02034	0.0085	0.0000
arCOG02480	COG03291	0.0083	0.0000
arCOG03550	SC.00052	0.0083	0.0000
arCOG04796	COG00438	0.0082	0.0000
arCOG02273	COG03413	0.0081	0.0000
arCOG01127	COG01184	0.0080	0.0001
arCOG03134	COG04742	0.0079	0.0000
arCOG01531	SC.00276	0.0078	0.0002
arCOG02821	COG00771	0.0078	0.0000
arCOG10127	COG04928	0.0076	0.0002
arCOG06078	SC.00606	0.0076	0.0000
arCOG01968	COG02074	0.0076	0.0000
arCOG07610	COG03764	0.0076	0.0000
arCOG04947	COG03663	0.0076	0.0000
arCOG00400	COG02411	0.0076	0.0000
arCOG09673	SC.00872	0.0075	0.0000
arCOG01275	COG04177	0.0074	0.0001
arCOG08100	COG03466	0.0073	filtered(sum<4)
arCOG03642	COG00840	0.0072	0.0000
arCOG07465	COG03431	0.0072	0.0000
arCOG02591	COG00784	0.0072	0.0000
arCOG09092	COG00322	0.0071	0.0000
arCOG09171	COG02886	0.0071	0.0000
arCOG01802	COG02358	0.0070	0.0000
arCOG02118	COG02427	0.0070	filtered(sum<4)
arCOG06355	COG03216	0.0070	0.0000
arCOG00583	COG02224	0.0070	filtered(sum<4)
arCOG05795	SC.00583	0.0068	0.0005
arCOG06456	COG00606	0.0068	0.0000
arCOG09289	COG04538	0.0068	filtered(sum<4)
arCOG02393	COG00784	0.0068	0.0000
arCOG01398	COG00463	0.0068	0.0000
arCOG06217	COG04263	0.0067	0.0000
arCOG02126	COG04584	0.0067	0.0000
arCOG02818	COG00771	0.0067	0.0000
arCOG06492	SC.00652	0.0067	0.0000
arCOG01396	COG00707	0.0067	0.0000
arCOG06485	COG04086	0.0067	0.0000
arCOG03591	COG02334	0.0067	0.0000
arCOG10261	COG01667	0.0066	0.0000
arCOG02819	COG00771	0.0066	0.0000
arCOG02000	COG00028	0.0066	0.0000
arCOG02823	COG00769	0.0066	0.0000
arCOG03974	SC.00455	0.0065	0.0000
arCOG03557	COG01572	0.0065	0.0000
arCOG07334	SC.00476	0.0064	0.0000
arCOG03480	SC.00388	0.0064	0.0000
arCOG10698	COG03299	0.0064	0.0000
arCOG13278	COG03628	0.0064	0.0000
arCOG02598	COG00745	0.0064	0.0000
arCOG03390	SC.00038	0.0064	0.0000
arCOG03006	COG01917	0.0063	0.0000
arCOG00443	COG02425	0.0063	0.0000
arCOG00948	COG01180	0.0063	0.0000
arCOG02342	COG03920	0.0063	0.0000
arCOG01612	COG04231	0.0063	0.0000
arCOG01140	COG01310	0.0063	0.0000
arCOG02711	COG01693	0.0063	0.0000
arCOG06790	COG05207	0.0063	0.0016
arCOG06721	COG02202	0.0063	0.0000
arCOG00595	COG02710	0.0063	0.0000
arCOG05289	SC.00540	0.0063	0.0000
arCOG06564	SC.00655	0.0063	0.0000
arCOG02581	COG00727	0.0063	0.0000
arCOG00850	COG03153	0.0062	0.0000
arCOG03549	COG01572	0.0062	0.0000
arCOG03551	SC.00052	0.0062	0.0000
arCOG03334	COG04273	0.0062	0.0000
arCOG00526	COG03467	0.0062	0.0000
arCOG07152	COG02880	0.0062	0.0005
arCOG02490	COG01520	0.0062	0.0000
arCOG00843	COG01670	0.0062	0.0000
arCOG03374	SC.00379	0.0062	0.0000
arCOG02970	COG01413	0.0062	0.0000
arCOG06194	COG02202	0.0062	0.0000
arCOG04910	SC.00515	0.0062	0.0000
arCOG03299	COG02865	0.0062	0.0000
arCOG03178	COG01846	0.0062	0.0000
arCOG02309	COG00347	0.0062	0.0000
arCOG09607	COG02761	0.0062	0.0001
arCOG03251	SC.00027	0.0062	0.0000
arCOG06911	COG00632	0.0062	0.0000
arCOG06910	COG00817	0.0062	0.0000
arCOG05242	COG03158	0.0062	0.0000
arCOG05288	COG01633	0.0062	0.0000
arCOG03975	SC.00117	0.0061	0.0000
arCOG12323	SC.00859	0.0061	0.0000
arCOG02605	COG02018	0.0061	0.0000
arCOG01656	COG01073	0.0061	0.0000
arCOG06512	COG03420	0.0061	0.0000
arCOG10098	SC.00886	0.0060	0.0005
arCOG03446	COG02862	0.0060	0.0000
arCOG06557	COG03227	0.0059	0.0000
arCOG00593	COG02710	0.0058	0.0000
arCOG09587	SC.00536	0.0058	0.0000
arCOG08300	SC.00790	0.0057	0.0000
arCOG04590	SC.00501	0.0057	0.0000
arCOG04940	COG00696	0.0057	0.0000
arCOG15031	SC.00711	0.0057	0.0000
arCOG05658	SC.00570	0.0057	0.0003
arCOG05167	SC.00135	0.0057	0.0000
arCOG14751	SC.01020	0.0056	filtered(sum<4)
arCOG02158	COG01873	0.0056	0.0000
arCOG08795	SC.00192	0.0056	0.0002
arCOG08800	SC.00806	0.0056	0.0001
arCOG02224	COG01487	0.0056	0.0004
arCOG02346	COG02202	0.0056	0.0000
arCOG01535	COG00747	0.0056	0.0000
arCOG07098	SC.00686	0.0056	0.0005
arCOG05801	SC.00586	0.0056	0.0005
arCOG03784	SC.00423	0.0056	0.0005
arCOG05784	SC.00033	0.0056	0.0005
arCOG06467	COG01700	0.0056	0.0005
arCOG10087	COG04327	0.0056	0.0005
arCOG04022	SC.00464	0.0056	0.0004
arCOG03830	SC.00104	0.0056	0.0004
arCOG05863	COG01520	0.0055	0.0004
arCOG05852	COG01413	0.0055	0.0004
arCOG07122	SC.00691	0.0055	0.0004
arCOG03831	SC.00431	0.0055	0.0004
arCOG05848	SC.00591	0.0055	0.0004
arCOG04605	SC.00501	0.0055	0.0000
arCOG10167	COG02880	0.0054	0.0000
arCOG01109	COG00624	0.0054	0.0000
arCOG01902	COG01082	0.0054	0.0000
arCOG05019	COG02603	0.0053	0.0000
arCOG06415	SC.00647	0.0053	0.0004
arCOG01440	COG05551	0.0053	0.0001
arCOG06822	SC.00665	0.0053	0.0000
arCOG02971	COG01413	0.0052	0.0000
arCOG03909	COG03462	0.0052	0.0002
arCOG08101	COG00468	0.0051	0.0000
arCOG07150	SC.00157	0.0051	filtered(sum<4)
arCOG02522	COG03420	0.0051	0.0000
arCOG04436	SC.00342	0.0051	0.0000
arCOG05431	COG00438	0.0051	0.0000
arCOG06208	COG02839	0.0051	0.0000
arCOG03879	COG03682	0.0050	0.0001
arCOG05460	COG01326	0.0050	0.0000
arCOG10041	COG03247	0.0049	0.0000
arCOG03594	SC.00056	0.0049	0.0000
arCOG05367	COG05592	0.0049	0.0000
arCOG00700	COG00402	0.0049	filtered(sum<4)
arCOG06047	COG00477	0.0049	0.0000
arCOG12382	SC.00729	0.0048	0.0000
arCOG03051	COG00589	0.0047	0.0000
arCOG06792	COG03291	0.0047	0.0000
arCOG03981	COG01807	0.0047	0.0000
arCOG07392	COG00286	0.0047	0.0004
arCOG05227	COG04803	0.0047	0.0000
arCOG11498	SC.00543	0.0046	0.0001
arCOG02052	COG00730	0.0046	0.0000
arCOG11064	SC.00300	0.0046	0.0001
arCOG04103	SC.00471	0.0046	0.0001
arCOG01830	COG01665	0.0046	0.0001
arCOG04068	SC.00470	0.0046	0.0001
arCOG05930	SC.00470	0.0046	0.0001
arCOG04165	SC.00276	0.0046	0.0001
arCOG06088	SC.00568	0.0046	0.0001
arCOG07493	SC.00517	0.0046	0.0001
arCOG03882	COG02003	0.0046	0.0001
arCOG05989	SC.00596	0.0046	0.0001
arCOG01840	COG00071	0.0046	0.0001
arCOG05990	COG00604	0.0046	0.0001
arCOG07276	COG03430	0.0046	0.0001
arCOG06042	COG00130	0.0046	0.0001
arCOG02623	COG01541	0.0046	0.0001
arCOG08941	COG02376	0.0046	0.0007
arCOG06583	COG00648	0.0046	0.0000
arCOG09552	SC.00866	0.0046	0.0000
arCOG01636	COG02230	0.0046	0.0000
arCOG11016	SC.00945	0.0046	0.0000
arCOG09486	COG00297	0.0045	0.0000
arCOG02511	COG05563	0.0045	0.0000
arCOG00281	COG00433	0.0045	0.0000
arCOG05799	SC.00585	0.0045	0.0001
arCOG03092	SC.00024	0.0045	0.0000
arCOG07799	COG04641	0.0045	0.0000
arCOG03461	COG04049	0.0044	0.0000
arCOG11426	SC.00193	0.0044	0.0001
arCOG10219	COG01482	0.0044	0.0000
arCOG07237	SC.00610	0.0044	0.0000
arCOG08716	SC.00166	0.0044	0.0001
arCOG05856	COG01874	0.0043	0.0004
arCOG01930	COG02159	0.0043	0.0000
arCOG07494	COG00610	0.0043	0.0000
arCOG01852	COG02151	0.0043	0.0000
arCOG07908	COG04640	0.0043	0.0002
arCOG02354	COG02203	0.0043	0.0000
arCOG10526	COG00642	0.0043	0.0001
arCOG08844	SC.00137	0.0043	0.0000
arCOG10998	SC.00944	0.0043	0.0000
arCOG08871	COG00668	0.0043	0.0000
arCOG13702	COG00775	0.0043	0.0000
arCOG02339	COG02202	0.0042	0.0000
arCOG01634	COG00500	0.0042	0.0001
arCOG05425	COG03355	0.0042	0.0006
arCOG10151	SC.00898	0.0041	0.0000
arCOG07573	SC.00726	0.0040	0.0001
arCOG10366	SC.00688	0.0040	0.0000
arCOG01655	COG00596	0.0040	0.0000
arCOG11910	SC.00384	0.0040	filtered(sum<4)
arCOG11909	COG04083	0.0040	filtered(sum<4)
arCOG11017	SC.00234	0.0040	filtered(sum<4)
arCOG06004	COG03971	0.0040	0.0000
arCOG03719	COG01332	0.0040	0.0001
arCOG05266	COG01835	0.0040	0.0000
arCOG10867	SC.00214	0.0039	0.0001
arCOG04216	SC.00476	0.0039	0.0000
arCOG05155	COG00328	0.0039	0.0000
arCOG05224	COG02032	0.0039	0.0000
arCOG05228	COG00560	0.0039	0.0000
arCOG13265	SC.00613	0.0038	0.0000
arCOG10685	COG01502	0.0038	0.0000
arCOG09427	SC.00805	0.0038	filtered(sum<4)
arCOG08781	SC.00190	0.0038	0.0001
arCOG08194	COG00730	0.0038	0.0000
arCOG02583	COG00727	0.0038	0.0000
arCOG03832	SC.00431	0.0038	0.0000
arCOG11936	SC.00986	0.0038	0.0001
arCOG05628	COG00730	0.0037	0.0000
arCOG08024	SC.00764	0.0037	0.0001
arCOG08794	SC.00191	0.0037	0.0001
arCOG10584	COG02924	0.0037	0.0001
arCOG08637	SC.00805	0.0037	0.0001
arCOG08655	SC.00187	0.0037	0.0001
arCOG08702	COG01378	0.0037	0.0001
arCOG08025	SC.00764	0.0037	0.0001
arCOG08717	COG00526	0.0037	0.0001
arCOG10525	SC.00809	0.0037	0.0001
arCOG08028	COG00468	0.0037	0.0001
arCOG10411	SC.00810	0.0037	0.0001
arCOG08741	COG01266	0.0037	0.0001
arCOG03742	COG05550	0.0037	0.0000
arCOG06336	SC.00638	0.0037	0.0003
arCOG08701	SC.00810	0.0036	0.0001
arCOG02377	COG02202	0.0036	0.0000
arCOG03183	COG01846	0.0036	filtered(sum<4)
arCOG07910	SC.00752	0.0036	0.0002
arCOG00741	COG00640	0.0035	0.0001
arCOG05671	COG02771	0.0035	0.0001
arCOG03746	SC.00078	0.0035	0.0001
arCOG00530	COG02220	0.0035	0.0001
arCOG06060	COG00365	0.0035	0.0001
arCOG09797	SC.00214	0.0035	0.0001
arCOG03877	SC.00108	0.0035	0.0001
arCOG03870	COG03430	0.0035	0.0001
arCOG00599	COG01192	0.0035	0.0001
arCOG03223	COG01567	0.0035	0.0001
arCOG01985	COG02440	0.0035	0.0000
arCOG03257	SC.00364	0.0034	0.0000
arCOG07357	COG02353	0.0034	0.0000
arCOG11170	SC.00692	0.0034	filtered(sum<4)
arCOG08458	SC.00799	0.0034	0.0000
arCOG08812	SC.00192	0.0034	0.0001
arCOG04623	COG03380	0.0034	0.0001
arCOG02506	COG03391	0.0034	0.0000
arCOG03019	COG00451	0.0034	0.0001
arCOG00005	COG01695	0.0034	0.0000
arCOG07674	COG04097	0.0033	0.0000
arCOG05130	COG00778	0.0033	0.0000
arCOG07803	COG01708	0.0033	0.0000
arCOG03353	COG01710	0.0033	0.0000
arCOG02933	COG03794	0.0033	0.0000
arCOG09020	COG04667	0.0033	0.0004
arCOG06122	COG00365	0.0033	0.0000
arCOG04732	COG02170	0.0033	0.0000
arCOG09475	SC.00862	0.0033	0.0000
arCOG06180	COG00614	0.0033	0.0000
arCOG09726	SC.00874	0.0032	0.0000
arCOG03419	COG01800	0.0032	0.0000
arCOG10230	COG02088	0.0032	0.0000
arCOG11173	COG02034	0.0032	0.0000
arCOG14514	SC.00755	0.0032	filtered(sum<4)
arCOG10688	COG04243	0.0032	filtered(sum<4)
arCOG02686	COG00477	0.0031	0.0000
arCOG07618	COG01412	0.0031	0.0009
arCOG00927	COG04674	0.0031	0.0001
arCOG02798	COG01414	0.0031	0.0000
arCOG03707	SC.00069	0.0031	0.0000
arCOG07202	COG01988	0.0031	filtered(sum<4)
arCOG07702	COG00438	0.0030	0.0002
arCOG00795	COG01112	0.0030	0.0001
arCOG06548	COG04656	0.0030	0.0002
arCOG03579	SC.00055	0.0030	0.0000
arCOG04611	COG01165	0.0030	0.0001
arCOG06418	COG02311	0.0030	0.0001
arCOG05259	COG00662	0.0029	0.0000
arCOG05334	COG00433	0.0029	0.0000
arCOG06050	COG03431	0.0029	0.0000
arCOG03094	SC.00024	0.0029	0.0000
arCOG02364	COG00642	0.0029	0.0000
arCOG04978	COG03937	0.0029	0.0000
arCOG01854	COG00110	0.0029	0.0000
arCOG02693	COG00477	0.0029	0.0000
arCOG02683	COG00477	0.0029	0.0000
arCOG06522	COG03183	0.0029	0.0000
arCOG02314	COG04591	0.0028	0.0000
arCOG13040	SC.01000	0.0028	0.0008
arCOG10393	SC.00917	0.0028	0.0000
arCOG06878	COG04572	0.0028	0.0000
arCOG00966	COG01150	0.0028	0.0000
arCOG00165	COG04149	0.0028	0.0000
arCOG03531	COG00500	0.0027	0.0000
arCOG14994	SC.01021	0.0027	filtered(sum<4)
arCOG00632	COG00477	0.0027	filtered(sum<4)
arCOG10049	COG02880	0.0027	0.0000
arCOG12200	SC.00419	0.0026	filtered(sum<4)
arCOG03534	COG00500	0.0026	0.0000
arCOG02855	COG02146	0.0026	0.0000
arCOG03464	COG00531	0.0026	0.0000
arCOG06975	SC.00619	0.0026	0.0000
arCOG02684	COG00477	0.0026	0.0000
arCOG13401	SC.00278	0.0026	filtered(sum<4)
arCOG00482	COG00382	0.0026	0.0000
arCOG03369	COG04809	0.0026	0.0000
arCOG01379	COG01524	0.0026	0.0000
arCOG07658	COG01305	0.0026	0.0000
arCOG09727	COG01937	0.0026	filtered(sum<4)
arCOG06837	COG03420	0.0026	0.0000
arCOG10301	COG03011	0.0026	0.0000
arCOG06947	SC.00552	0.0026	0.0000
arCOG03863	COG04354	0.0026	filtered(sum<4)
arCOG03868	SC.00107	0.0026	filtered(sum<4)
arCOG06045	COG03589	0.0026	filtered(sum<4)
arCOG02363	COG00642	0.0025	0.0000
arCOG02157	COG01873	0.0025	0.0000
arCOG07773	SC.00558	0.0025	0.0000
arCOG03504	SC.00047	0.0025	0.0000
arCOG03844	SC.00105	0.0025	0.0000
arCOG08303	COG02880	0.0025	0.0001
arCOG10339	COG02801	0.0025	0.0000
