COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus
COG3462	0.9523	1	1	0.979832	0.0104177	0.816771	0.106368	0.371453	0.207458	0.163061	0.608379	1.92473	0.634582	0.628125
COG3463	0.9557	1	1	0.932766	0.0559283	0.636349	0.190766	0.203113	0.13833	0.296417	0.729653	1.16385	0.50453	0.496875
COG3464	0.5638	1	1	0.547215	0.203388	0.29419	0.260186	0.0874233	0.168369	0.253026	0.459792	-1.21406	0.545734	0.521875
COG3465	0.9983	1	1	0.957071	0.0409725	0.709868	0.165974	0.262251	0.168719	0.247203	0.69482	2.25307	0.543174	0.528125
COG3466	0.0447	1	1	0.872986	0.19015	0.866019	0.194769	0.594447	0.236755	0.00696653	0.278538	6.51001	0.0830856	0
COG3467	1	1	1	0.986485	0.0126246	0.901527	0.0928569	0.604201	0.221831	0.0849583	0.382284	1.05405	0.984363	1
COG3470	0.001	1	1	0.00779504	0.00436083	0.00777628	0.00435187	0.00071587	0.000555274	1.87606e-05	0.00707917	-4.19223	0.00165945	0
COG3472	0.0012	1	1	0.266518	0.0361685	0.265974	0.0361037	0.0357674	0.00903599	0.000543833	0.230751	1.48221	0.0350485	0
COG3473	1	1	1	0.909377	0.074728	0.607923	0.209499	0.222144	0.166747	0.301454	0.687232	0.60406	0.58653	0.578125
COG3475	0.0101	1	1	0.00934996	0.014384	0.00913803	0.0140856	0.000955936	0.00169986	0.00021193	0.00839402	-4.93419	0.00683339	0
COG3476	0.9995	1	1	0.573516	0.21893	0.204163	0.218002	0.0422028	0.0644144	0.369353	0.531313	-2.05956	0.46311	0.45625
COG3478	0.5315	1	1	0.750755	0.167582	0.511823	0.25424	0.163397	0.162558	0.238932	0.587358	1.6931	0.549643	0.56875
COG3481	1	1	1	0.685845	0.273065	0.351011	0.241028	0.0922878	0.0875994	0.334835	0.593557	-1.46939	0.532045	0.521875
COG3482	0.92	1	1	0.889743	0.077897	0.588477	0.218058	0.22347	0.18724	0.301266	0.666274	2.3116	0.442086	0.446875
COG3486	0.0005	1	1	0.259987	0.29117	0.259868	0.291163	0.107657	0.214254	0.000118583	0.15233	0.257116	0.0593798	0
COG3501	0.0451	1	1	0.104323	0.254073	0.101245	0.250444	0.0439416	0.125904	0.00307816	0.0603815	-1.56864	0.416722	0.390625
COG3503	0.5568	1	1	0.902084	0.062902	0.756283	0.127776	0.328292	0.143332	0.145801	0.573792	0.721612	0.594177	0.6125
COG3505	0.9992	1	1	0.0207788	0.0329838	0.0021618	0.00395674	0.000178221	0.000303548	0.018617	0.0206006	-7.91846	0.132152	0.0375
COG3508	0.9022	1	1	0.173937	0.175623	0.0429506	0.0639546	0.00744133	0.01304	0.130987	0.166496	-3.54468	0.0956058	0.009375
COG3511	0.0419	1	1	0.136887	0.087346	0.127467	0.0827269	0.019904	0.0166453	0.00941971	0.116983	-2.04945	0.112151	0.021875
COG3525	0.7991	1	1	0.158564	0.229441	0.0602633	0.140923	0.0134789	0.0363299	0.0983006	0.145085	-3.24972	0.289102	0.265625
COG3526	0.7231	1	1	0.221699	0.0812941	0.0560956	0.033334	0.0071971	0.00571099	0.165604	0.214502	-2.60001	0.0588296	0.003125
COG3527	0.0111	1	1	0.439576	0.208629	0.434495	0.20791	0.0968262	0.0724878	0.00508091	0.342749	0.438505	0.196012	0.071875
COG3533	0.7293	1	1	0.424295	0.200332	0.169559	0.22469	0.0485444	0.114831	0.254736	0.375751	-1.54104	0.444362	0.4375
COG3534	0.0005	1	1	0.206307	0.244896	0.206186	0.244903	0.0765634	0.184271	0.00012064	0.129744	-1.16224	0.336903	0.25625
COG3535	1	1	1	0.904176	0.0460401	0.486369	0.16725	0.108579	0.086934	0.417807	0.795597	0.550564	0.522581	0.50625
COG3543	0.1376	1	1	0.895251	0.107933	0.867436	0.128781	0.532338	0.232145	0.0278149	0.362913	3.12909	0.239543	0.109375
COG3546	0.0002	1	1	0.14726	0.101236	0.147207	0.101209	0.0183807	0.0144248	5.31226e-05	0.12888	-2.6523	0.106866	0.00625
COG3547	1	1	1	0.963419	0.0239555	0.748904	0.130974	0.331248	0.274839	0.214515	0.632171	-0.32254	0.935035	0.99375
COG3548	0.097	1	1	0.34048	0.259527	0.306954	0.260511	0.110035	0.215038	0.0335259	0.230445	-0.210307	0.382789	0.378125
COG3552	0.994	1	1	0.893548	0.0692161	0.610329	0.20029	0.270786	0.21643	0.283218	0.622762	0.480667	0.719478	0.75625
COG3568	0.9859	1	1	0.142499	0.256073	0.0492278	0.130104	0.0113433	0.0324795	0.0932714	0.131156	-4.50376	0.386346	0.378125
COG3569	0.9992	1	1	0.0881183	0.0846267	0.00999689	0.013533	0.00107606	0.00170553	0.0781214	0.0870422	-5.05097	0.153531	0.084375
COG3571	0.9868	1	1	0.316832	0.176956	0.055442	0.0468657	0.00704562	0.00736524	0.26139	0.309786	-3.3668	0.111513	0.01875
COG3576	1	1	1	0.939779	0.0359295	0.689119	0.171095	0.311782	0.248297	0.250659	0.627997	-0.0339501	0.847459	0.93125
COG3580	0.511	1	1	0.705071	0.141236	0.454672	0.162999	0.0914354	0.0604304	0.250399	0.613636	0.867309	0.178813	0.065625
COG3582	0.9999	1	1	0.874695	0.108013	0.495692	0.245876	0.154182	0.172367	0.379003	0.720513	3.50063	0.284098	0.30625
COG3585	1	1	1	0.974684	0.0162656	0.850695	0.0693332	0.473724	0.137189	0.123989	0.50096	1.6438	0.808239	0.884375
COG3586	0.0139	1	1	0.725283	0.101189	0.718565	0.103152	0.213005	0.127562	0.00671816	0.512278	2.75193	0.320983	0.19375
COG3587	0.0003	1	1	0.168441	0.12795	0.168351	0.127906	0.0209322	0.0229598	8.98093e-05	0.147508	-1.56004	0.0538773	0
COG3589	0.0026	1	1	0.0136012	0.00997967	0.0135084	0.00991633	0.0010336	0.000870056	9.27243e-05	0.0125676	-3.91564	0.00376759	0
COG3590	0.9831	1	1	0.0607966	0.0426392	0.00700517	0.00586122	0.000691289	0.000651332	0.0537914	0.0601053	-5.98732	0.107879	0.0125
COG3592	0.0025	1	1	0.136928	0.107628	0.136315	0.107342	0.0194263	0.0237418	0.000612751	0.117502	0.52218	0.012556	0
COG3593	0.9875	1	1	0.808221	0.125563	0.379684	0.213014	0.0846062	0.0813731	0.428537	0.723615	-0.368041	0.5473	0.50625
COG3594	0.0022	1	1	0.185682	0.0917355	0.184932	0.0914609	0.0224531	0.0144903	0.000750467	0.163229	-1.95212	0.0651178	0
COG3595	0.9999	1	1	0.848831	0.124567	0.4683	0.261472	0.18578	0.256246	0.380531	0.663051	-0.572718	0.580185	0.521875
COG3600	0.9959	1	1	0.393892	0.117443	0.046755	0.0207039	0.00341875	0.00162056	0.347137	0.390473	-3.44874	0.135884	0.03125
COG3601	0.9998	1	1	0.794218	0.328745	0.539603	0.339953	0.187627	0.175213	0.254615	0.606591	-0.0792502	0.048619	0.009375
COG3603	0.9998	1	1	0.858734	0.0757829	0.368067	0.242191	0.0895777	0.143216	0.490667	0.769157	0.0687476	0.621364	0.571875
COG3608	1	1	1	0.827161	0.135615	0.474827	0.276212	0.208087	0.272704	0.352334	0.619074	-0.52252	0.894571	0.965625
COG3609	1	1	1	0.997122	0.00253179	0.980064	0.0138181	0.880242	0.0748125	0.0170581	0.11688	3.50896	0.984366	1
COG3612	0.9961	1	1	0.897118	0.129448	0.666994	0.307427	0.42884	0.374602	0.230124	0.468278	3.27016	0.878801	0.93125
COG3613	1	1	1	0.853719	0.109229	0.436311	0.205148	0.117351	0.174296	0.417408	0.736368	-0.200212	0.63765	0.575
COG3620	1	1	1	0.987766	0.0143834	0.912864	0.0807986	0.631253	0.231595	0.0749025	0.356513	1.59892	0.970431	1
COG3628	0.0278	1	1	0.116165	0.240806	0.113213	0.23858	0.0339343	0.0913006	0.00295188	0.0822303	-1.47593	0.358407	0.33125
COG3630	0.1832	1	1	0.580974	0.255942	0.504274	0.250141	0.147516	0.12611	0.0766994	0.433458	1.18097	0.108114	0.03125
COG3631	0.0162	1	1	0.130798	0.288426	0.129717	0.28834	0.0955317	0.273688	0.00108054	0.0352659	-1.7721	0.755745	0.85
COG3634	0.9996	1	1	0.945539	0.0329084	0.679303	0.105579	0.231985	0.110052	0.266235	0.713553	0.192988	0.573469	0.553125
COG3635	1	1	1	0.999997	5.54086e-06	0.999967	5.93687e-05	0.999535	0.000695818	2.99811e-05	0.000462055	9.08542	0.944565	0.99375
COG3638	0.9993	1	1	0.198057	0.28052	0.0924573	0.247022	0.0500944	0.147809	0.105599	0.147962	-1.66917	0.447745	0.453125
COG3639	0.9998	1	1	0.159381	0.275567	0.0899057	0.251648	0.0525781	0.155816	0.0694755	0.106803	-1.60823	0.432857	0.41875
COG3640	1	1	1	1	1.08261e-06	0.999996	7.8314e-06	0.999961	6.23786e-05	3.93391e-06	3.85046e-05	12.4148	0.994073	1
COG3641	0.0004	1	1	0.00536351	0.0024585	0.00535868	0.00245627	0.00055438	0.000337174	4.83403e-06	0.00480913	-5.47592	0.000195091	0
COG3642	1	1	1	0.406186	0.21867	0.0995446	0.106169	0.01485	0.0208514	0.306641	0.391335	-2.32678	0.112928	0.040625
COG3643	1	1	1	0.839399	0.0917066	0.3532	0.148855	0.0578551	0.0392586	0.486199	0.781544	-0.0789378	0.189303	0.10625
COG3649	0.8533	1	1	0.909851	0.0474631	0.604038	0.158642	0.176538	0.136531	0.305812	0.733312	0.743577	0.682934	0.6875
COG3651	0.0606	1	1	0.0419455	0.0298474	0.0381176	0.0273479	0.00714898	0.00559721	0.00382791	0.0347965	-3.13914	0.0208069	0
COG3653	1	1	1	0.799199	0.143498	0.401702	0.258434	0.149165	0.269521	0.397497	0.650034	-0.743564	0.731878	0.778125
COG3654	0.99	1	1	0.426533	0.205326	0.0920573	0.117911	0.0125356	0.0231769	0.334475	0.413997	-3.41843	0.387041	0.478125
COG3663	0.0076	1	1	0.0224945	0.0158011	0.0220844	0.0155515	0.00191012	0.0016804	0.000410032	0.0205843	-5.43226	0.0739464	0.003125
COG3666	0.8809	1	1	0.891732	0.0484229	0.520587	0.179703	0.145215	0.170232	0.371145	0.746516	-0.0705708	0.607374	0.540625
COG3670	0.0146	1	1	0.0757478	0.153194	0.0743296	0.151246	0.015413	0.0380119	0.00141824	0.0603349	-1.92009	0.138413	0.003125
COG3677	0.9589	1	1	0.879863	0.0738182	0.508456	0.220297	0.18112	0.244145	0.371406	0.698742	-0.329513	0.701074	0.715625
COG3679	0.1274	1	1	0.627998	0.23063	0.580228	0.246945	0.250089	0.267236	0.0477698	0.377909	0.686423	0.226703	0.134375
COG3681	0.9999	1	1	0.700741	0.222014	0.265856	0.164182	0.0397021	0.035185	0.434885	0.661039	-0.98748	0.170852	0.0625
COG3682	1	1	1	0.938408	0.0425315	0.654884	0.178326	0.269251	0.284075	0.283524	0.669157	-0.159453	0.63034	0.58125
COG3693	0.0179	1	1	0.178797	0.210756	0.174655	0.21007	0.0469227	0.104643	0.0041427	0.131875	-1.60465	0.228681	0.1125
COG3727	0.3507	1	1	0.332612	0.159459	0.196796	0.136731	0.0276135	0.0279486	0.135815	0.304998	-1.80173	0.19173	0.109375
COG3733	0.0004	1	1	0.113145	0.157295	0.113073	0.15725	0.0207357	0.0454679	7.19428e-05	0.092409	-1.16558	0.057155	0
COG3741	0.0007	1	1	0.0830626	0.143901	0.0829776	0.143799	0.0160295	0.0364875	8.50037e-05	0.0670331	-2.76956	0.131809	0.01875
COG3743	0.037	1	1	0.368121	0.137825	0.350325	0.136226	0.0628565	0.0429915	0.0177961	0.305265	-0.681963	0.199997	0.065625
COG3764	0.0076	1	1	0.0734284	0.0718141	0.0723557	0.0709627	0.00876811	0.0111914	0.0010727	0.0646603	-3.96494	0.0233236	0
COG3769	0.9733	1	1	0.937412	0.144579	0.789798	0.242457	0.424305	0.228794	0.147614	0.513107	2.53948	0.353625	0.35625
COG3774	0.4072	1	1	0.00977649	0.00402903	0.00355964	0.00180497	0.000308686	0.000227805	0.00621685	0.0094678	-6.08407	0.00582071	0
COG3780	0.9998	1	1	0.906395	0.15791	0.590887	0.215923	0.153226	0.133075	0.315508	0.753169	1.64046	0.185874	0.115625
COG3794	1	1	1	0.805064	0.166532	0.486449	0.283341	0.21646	0.286865	0.318615	0.588604	-0.422561	0.878486	0.9375
COG3797	0.1304	1	1	0.253357	0.242736	0.21411	0.245896	0.0791044	0.197551	0.0392475	0.174253	-0.952113	0.368211	0.3125
COG3799	0.0005	1	1	0.21447	0.177441	0.214299	0.177368	0.0316932	0.0393759	0.000171185	0.182777	0.380472	0.191925	0.065625
COG3804	0.9999	1	1	0.832585	0.0951511	0.347804	0.143036	0.0539484	0.0390793	0.484782	0.778637	-0.856802	0.359119	0.3875
COG3808	1	1	1	0.941141	0.10321	0.797827	0.267703	0.590599	0.35489	0.143314	0.350542	0.286428	0.875648	0.946875
COG3809	0.0004	1	1	0.186155	0.125403	0.18603	0.125368	0.0296077	0.0370666	0.000124261	0.156547	-1.72118	0.128411	0.0125
COG3815	0.9997	1	1	0.822379	0.165738	0.451798	0.305681	0.159983	0.187849	0.370581	0.662396	1.7599	0.492024	0.5
COG3828	0.0023	1	1	0.0583277	0.122668	0.0581308	0.122354	0.0108487	0.0271541	0.000196945	0.047479	-2.93935	0.0771419	0.003125
COG3830	1	1	1	0.964516	0.0663939	0.80679	0.218962	0.500852	0.334815	0.157727	0.463664	1.4216	0.290241	0.2625
COG3832	1	1	1	0.276395	0.292703	0.137004	0.291593	0.105045	0.296927	0.139391	0.17135	-1.81596	0.846326	0.896875
COG3833	0.9987	1	1	0.444685	0.227753	0.141131	0.211383	0.0312552	0.070458	0.303554	0.41343	-1.78435	0.432936	0.453125
COG3836	0.9992	1	1	0.627632	0.169647	0.228062	0.230085	0.0729109	0.148218	0.399571	0.554721	-1.63199	0.767887	0.8125
COG3839	1	1	1	0.999959	3.88505e-05	0.999562	0.000391937	0.995127	0.00437002	0.000397325	0.00483167	7.1446	0.996638	1
COG3842	1	1	1	0.133471	0.292737	0.104728	0.298126	0.0999204	0.297727	0.0287425	0.0335504	-3.52672	0.780044	0.7875
COG3845	1	1	1	0.938765	0.106448	0.818198	0.211522	0.557402	0.279967	0.120566	0.381363	0.563771	0.911799	0.965625
COG3848	0.0188	1	1	0.403778	0.126894	0.394003	0.127042	0.0744563	0.0536066	0.00977528	0.329322	0.363835	0.196559	0.059375
COG3853	0.0005	1	1	0.0049452	0.00438852	0.00493861	0.00438241	0.000364017	0.000279429	6.58911e-06	0.00458118	-6.50123	0.0160429	0
COG3857	0.0243	1	1	0.0523601	0.0697254	0.0502293	0.066914	0.00684029	0.00848568	0.00213083	0.0455198	-4.25036	0.046027	0
COG3862	1	1	1	0.90838	0.10414	0.561712	0.181172	0.138956	0.104339	0.346668	0.769424	0.198386	0.341614	0.340625
COG3863	0.7663	1	1	0.518164	0.225393	0.16597	0.101015	0.0171013	0.0145023	0.352194	0.501063	-1.22176	0.0614745	0.003125
COG3864	0.9998	1	1	0.745238	0.08967	0.215573	0.0925257	0.0249128	0.0163758	0.529665	0.720325	-1.70984	0.270446	0.25625
COG3865	0.8265	1	1	0.626604	0.180516	0.271679	0.257081	0.120711	0.286599	0.354926	0.505894	-0.711335	0.600582	0.625
COG3874	0.882	1	1	0.965552	0.0361696	0.838084	0.166396	0.538463	0.304796	0.127468	0.427089	1.57362	0.559466	0.584375
COG3875	1	1	1	0.983558	0.0323935	0.896658	0.160412	0.665603	0.275474	0.0868993	0.317955	2.09708	0.970798	1
COG3876	0.0123	1	1	0.278117	0.241249	0.274448	0.239883	0.0725353	0.0989469	0.00366881	0.205582	-0.947325	0.153776	0.028125
COG3881	0.0092	1	1	0.1548	0.110349	0.152276	0.108853	0.0190535	0.0142427	0.00252335	0.135746	-1.19269	0.0212328	0
COG3885	0.9909	1	1	0.917988	0.0806378	0.621917	0.223939	0.256139	0.257486	0.296071	0.661849	1.78167	0.272343	0.21875
COG3888	0.9892	1	1	0.892827	0.190841	0.729677	0.269695	0.425921	0.240287	0.16315	0.466906	5.76018	0.134069	0.06875
COG3889	0.9951	1	1	0.800916	0.218021	0.450941	0.271753	0.152235	0.205076	0.349975	0.648681	2.55172	0.278416	0.196875
COG3890	0.014	1	1	0.302564	0.2093	0.2992	0.207713	0.116919	0.101619	0.00336456	0.185645	4.47685	0.000511743	0
COG3894	1	1	1	0.995507	0.00287906	0.945567	0.0459437	0.678647	0.213958	0.0499396	0.31686	4.2716	0.525842	0.509375
COG3910	0.0002	1	1	0.0551311	0.0499556	0.0551036	0.049936	0.00417231	0.00495357	2.75485e-05	0.0509588	-3.65167	0.0706464	0
COG3919	1	1	1	0.889968	0.0601157	0.502555	0.165587	0.136243	0.150235	0.387413	0.753725	-0.15358	0.674665	0.66875
COG3920	1	1	1	0.800655	0.124421	0.430867	0.226156	0.163681	0.229383	0.369788	0.636974	-0.382213	0.51278	0.503125
COG3932	0.0001	1	1	0.0739062	0.034789	0.0738911	0.0347828	0.00901474	0.00550818	1.5147e-05	0.0648915	-2.42362	0.0165151	0
COG3934	0.9722	1	1	0.7228	0.138598	0.273627	0.207273	0.0622887	0.105725	0.449173	0.660511	-1.00918	0.464942	0.528125
COG3937	0.0029	1	1	0.441984	0.200582	0.440731	0.200517	0.113169	0.0896425	0.00125325	0.328815	0.0499287	0.24803	0.11875
COG3940	0.0004	1	1	0.0343719	0.0489003	0.0343421	0.0488648	0.00373078	0.00645908	2.9806e-05	0.0306411	-3.30804	0.0188089	0
COG3943	0.3484	1	1	0.105054	0.0612885	0.0493483	0.029629	0.00421573	0.00221923	0.0557055	0.100838	-3.74388	0.0603635	0
COG3945	1	1	1	0.990094	0.00917688	0.930553	0.0736001	0.723752	0.222982	0.0595407	0.266342	2.30557	0.932699	1
COG3958	1	1	1	0.791697	0.242418	0.442923	0.332643	0.192708	0.266425	0.348774	0.598988	-0.964851	0.45162	0.428125
COG3959	1	1	1	0.856287	0.185674	0.502016	0.316065	0.233842	0.293067	0.354272	0.622445	-0.690567	0.499678	0.509375
COG3970	0.7407	1	1	0.794478	0.130791	0.512509	0.228211	0.207835	0.258402	0.281968	0.586643	0.748657	0.606617	0.64375
COG3971	0.004	1	1	0.0963048	0.0792338	0.0956319	0.0788969	0.0154866	0.0204136	0.000672907	0.0808182	-2.92745	0.093607	0
COG3975	0.2143	1	1	0.131106	0.104067	0.0905097	0.0772878	0.013739	0.0143942	0.0405967	0.117367	-2.69533	0.0557314	0.003125
COG3978	0.2499	1	1	0.0351909	0.0173124	0.0212415	0.0108627	0.00285714	0.00168161	0.0139494	0.0323338	-2.40394	0.00216184	0
COG3980	0.9585	1	1	0.677943	0.140023	0.202936	0.140941	0.0299425	0.0338075	0.475007	0.648	-0.968607	0.338608	0.3375
COG4002	0.9938	1	1	0.990623	0.00985133	0.941367	0.0543233	0.749019	0.180928	0.0492555	0.241604	6.3463	0.41882	0.415625
COG4003	1	1	1	0.953804	0.101751	0.845834	0.224393	0.577813	0.269586	0.10797	0.375991	5.1187	0.301372	0.228125
COG4004	0.1388	1	1	0.504731	0.262397	0.4528	0.255122	0.140669	0.128505	0.0519312	0.364062	8.22153	0.0963226	0.021875
COG4006	0.2755	1	1	0.948985	0.0245096	0.908404	0.0456624	0.561925	0.186013	0.0405804	0.387059	3.90173	0.234488	0.11875
COG4007	0.0255	1	1	0.768279	0.284031	0.764651	0.28479	0.579996	0.289311	0.00362778	0.188282	6.55203	0.00176019	0
COG4008	0.9135	1	1	0.777932	0.285787	0.631188	0.326962	0.410777	0.280725	0.146745	0.367155	5.15921	0.045502	0.028125
COG4009	0.1353	1	1	0.402316	0.214619	0.362973	0.201461	0.138913	0.0940551	0.0393434	0.263403	3.99831	0.00649147	0
COG4010	0.993	1	1	0.757972	0.304053	0.523131	0.301531	0.249386	0.219707	0.234841	0.508586	4.19686	0.0349688	0
COG4012	0.9993	1	1	0.998197	0.00179113	0.98383	0.0144596	0.879581	0.0989239	0.0143669	0.118616	6.25172	0.744948	0.78125
COG4013	0.0173	1	1	0.363619	0.245338	0.359356	0.243597	0.16034	0.132359	0.00426278	0.203279	4.22107	5.93998e-05	0
COG4014	0.1388	1	1	0.545946	0.15382	0.492695	0.161293	0.19124	0.135486	0.0532511	0.354706	4.32226	0.0122712	0
COG4015	0.1322	1	1	0.810004	0.271343	0.795609	0.271034	0.63673	0.251615	0.0143952	0.173274	6.85409	0.000570611	0
COG4016	0.1322	1	1	0.780806	0.283484	0.764889	0.283381	0.597636	0.265766	0.0159171	0.18317	6.68256	0.000459662	0
COG4017	0.1322	1	1	0.788501	0.285016	0.773145	0.284941	0.607126	0.266117	0.0153563	0.181375	6.73412	0.00057462	0
COG4018	0.1322	1	1	0.808543	0.275603	0.794096	0.275319	0.631475	0.253575	0.0144472	0.177068	6.86847	0.000794962	0
COG4019	0.1322	1	1	0.774473	0.268549	0.755957	0.271088	0.573667	0.267307	0.0185165	0.200807	6.63922	0.000458425	0
COG4020	0.1372	1	1	0.705161	0.152764	0.660368	0.166992	0.332959	0.2125	0.0447936	0.372203	5.06587	0.0693017	0.00625
COG4021	0.9992	1	1	0.965291	0.0206906	0.727508	0.154661	0.288034	0.188929	0.237783	0.677257	2.98218	0.538787	0.53125
COG4022	0.9998	1	1	0.989712	0.00499748	0.908706	0.0584927	0.594415	0.213073	0.0810056	0.395297	5.41883	0.22391	0.153125
COG4023	0.9997	1	1	0.999204	0.00119534	0.993769	0.00886012	0.951009	0.061648	0.00543517	0.0481955	7.2446	0.824922	0.884375
COG4024	0.0171	1	1	0.76918	0.328346	0.767517	0.329551	0.669652	0.367829	0.00166261	0.0995278	7.02422	0.0123672	0
COG4025	0.7495	1	1	0.791183	0.282772	0.698582	0.307357	0.526004	0.288492	0.0926009	0.26518	6.1723	0.068548	0.021875
COG4026	0.5034	1	1	0.738197	0.283287	0.64684	0.306375	0.440563	0.296978	0.091357	0.297634	5.42125	0.0423687	0.009375
COG4028	0.9987	1	1	0.981544	0.0167613	0.87167	0.088585	0.495401	0.164478	0.109874	0.486143	5.59483	0.379844	0.43125
COG4029	0.4628	1	1	0.983275	0.0177579	0.964284	0.0341843	0.837597	0.12652	0.0189918	0.145678	7.25369	0.0734447	0.03125
COG4030	1	1	1	0.962932	0.0237229	0.715489	0.128792	0.258571	0.164161	0.247443	0.704361	1.48322	0.590922	0.590625
COG4031	0.6305	1	1	0.976475	0.0314379	0.920766	0.0947898	0.689474	0.263711	0.0557084	0.287001	5.69583	0.798604	0.875
COG4032	0.9978	1	1	0.991948	0.00862652	0.937449	0.0609582	0.716428	0.200361	0.054499	0.27552	3.53712	0.758817	0.815625
COG4033	0.1404	1	1	0.678736	0.133434	0.635547	0.142508	0.325524	0.144919	0.0431895	0.353212	5.22655	0.0234345	0
COG4034	1	1	1	0.985358	0.0091167	0.882889	0.0632344	0.521466	0.188273	0.102469	0.463893	4.00786	0.504281	0.50625
COG4035	0.0171	1	1	0.573074	0.337057	0.570004	0.336571	0.380071	0.265492	0.00306976	0.193003	5.42777	4.67034e-05	0
COG4036	0.6353	1	1	0.725353	0.243329	0.554383	0.231719	0.267688	0.160996	0.170971	0.457665	4.90245	0.000901932	0
COG4037	0.6353	1	1	0.724018	0.260048	0.56506	0.263499	0.296722	0.207027	0.158957	0.427296	5.03776	0.000900249	0
COG4038	0.6353	1	1	0.715892	0.271186	0.55679	0.271405	0.287688	0.205882	0.159102	0.428204	4.98603	0.000941801	0
COG4039	0.6559	1	1	0.684794	0.263577	0.537815	0.265382	0.310133	0.21578	0.146979	0.374661	5.11342	0.000719549	0
COG4041	0.6353	1	1	0.742342	0.26146	0.592196	0.277172	0.33589	0.245901	0.150146	0.406452	5.21502	0.00131753	0
COG4042	0.0171	1	1	0.525933	0.303911	0.522234	0.303352	0.314323	0.235463	0.00369948	0.21161	5.14528	5.82291e-05	0
COG4043	0.3791	1	1	0.561673	0.321775	0.400082	0.282151	0.0680922	0.0720571	0.161591	0.49358	0.776977	0.03976	0
COG4044	1	1	1	0.984576	0.0155479	0.900963	0.080232	0.627914	0.212587	0.0836133	0.356662	3.26272	0.839451	0.9
COG4046	1	1	1	0.858875	0.296717	0.787296	0.361763	0.601756	0.336165	0.0715792	0.257119	4.51494	0.125312	0.0625
COG4047	0.9966	1	1	0.949571	0.122486	0.824187	0.254829	0.495462	0.251212	0.125384	0.454109	4.19235	0.244025	0.19375
COG4048	0.139	1	1	0.960334	0.0460803	0.948293	0.0590962	0.760902	0.213535	0.0120403	0.199432	6.89746	0.338936	0.26875
COG4049	0.0044	1	1	0.715497	0.348097	0.715121	0.348031	0.610721	0.321915	0.000375271	0.104776	7.20852	0.00156132	0
COG4050	0.4629	1	1	0.95734	0.0552958	0.918136	0.0920028	0.735395	0.212206	0.0392044	0.221944	6.63844	0.051321	0.00625
COG4051	0.4618	1	1	0.958341	0.0626385	0.922842	0.0972008	0.752003	0.195139	0.0354982	0.206337	6.7317	0.0422245	0.003125
COG4052	0.4618	1	1	0.987907	0.0136575	0.974084	0.026069	0.878871	0.0998815	0.0138227	0.109036	7.6011	0.0671644	0.021875
COG4053	0.0171	1	1	0.60401	0.382123	0.601944	0.381907	0.461086	0.337466	0.00206554	0.142924	5.65553	0.000155775	0
COG4054	0.9302	1	1	0.976267	0.0234461	0.879977	0.0938378	0.597625	0.21781	0.0962894	0.378641	6.08803	0.0681409	0.009375
COG4055	0.5415	1	1	0.938359	0.0406252	0.849561	0.0857439	0.522528	0.188361	0.0887986	0.415831	5.87612	0.0267294	0.003125
COG4056	0.4618	1	1	0.904055	0.0561067	0.799306	0.111515	0.450864	0.217694	0.104749	0.453191	5.61063	0.0200152	0.003125
COG4057	0.9302	1	1	0.967993	0.0384506	0.847461	0.129465	0.536918	0.23335	0.120532	0.431075	5.91217	0.0366756	0.00625
COG4058	0.9358	1	1	0.974071	0.0258483	0.868971	0.0992983	0.568499	0.214174	0.1051	0.405572	5.99511	0.0424909	0.003125
COG4059	0.1372	1	1	0.737614	0.145185	0.693592	0.160844	0.353048	0.173342	0.0440221	0.384566	5.4159	0.00634633	0
COG4060	0.1372	1	1	0.787034	0.125182	0.747899	0.140891	0.417062	0.184637	0.0391344	0.369972	5.66825	0.00613214	0
COG4061	0.1372	1	1	0.860283	0.109577	0.829097	0.130458	0.523878	0.232038	0.0311856	0.336405	5.7334	0.0310524	0
COG4062	0.1372	1	1	0.73065	0.14343	0.684415	0.158938	0.333328	0.169164	0.0462351	0.397322	5.29659	0.00540067	0
COG4063	0.8506	1	1	0.990291	0.0115111	0.937248	0.0792562	0.699846	0.215186	0.0530425	0.290445	5.19651	0.470467	0.459375
COG4064	0.137	1	1	0.768076	0.0892729	0.725984	0.101258	0.373179	0.137238	0.0420928	0.394897	5.59895	0.00911395	0
